,Play 1,Play2,Op symbol1,Op symbol2,Cost,Operation Type
743,"('MANUEL', ""Tente, car avant même que tu le dises,imagine-le et réfléchis-y,je t'aurai ôté la vie;et, une fois la chance arrêtée,d'abord c'est moi; pardonnede l'amitié les lois honorables.Et, puisqu'il faut maintenant quereller,disputons-nous comme il se doit.Partagez la lumière entre les deux,qu'elle nous éclaire également ;puis fermez cette portepar laquelle vous je suis entré imprudemment,pendant que je ferme celui-ci;et maintenant la clé est posée à terre, pour que celui qui reste en vie puisse sortir."")","('Carrille', 'Ah grands dieux ! je vous prie Ayez pitié de moy, de grace aveuglez-les ; On nous cherche .')",636,547,0.98,Substitution
744,"('LUIS', ""Je fermerai le placardici avec un buffet,afin qu'ils ne puissent pas l'ouvrirlà-bas quand ils essaieront. (Rentre dans COSME.)"")",,637,-,1.0,Insertion
745,"('COSME', ""(L'astuce a été découverte)."")",,638,-,1.0,Insertion
746,"('LUIS', 'Qui est ici ?')","('Licidas ', 'Qui peut avoir dé-joinct ces ais ?')",639,548,0.91,Substitution
747,"('MANUEL', ""(Pas de chance c'est à moi !)."")",,640,-,1.0,Insertion
748,"('COSME', 'Il n’y a personne.')",,641,-,1.0,Insertion
749,"('LUIS', 'Dis-moi, Don Manuel, est-cele domestique que tu attendais ?')","('Isabelle', 'Moy le puis-je sçavoir ?')",642,549,1.04,Substitution
750,,"('Carrille', 'Je voy de la lumiere.')",-,550,1.0,Deletion
751,"('MANUEL', ""Ce n'est plus le moment de parler.Je sais que j'ai raison.Croyez en moi ce que vous voulez,qu'avec l'épée à la mainseul celui qui gagne vivra."")","('Licidas ', 'Infame sors d’icy.')",643,551,1.87,Substitution
752,"('LUIS', ""Allez, alors, vous vous battez tous les deux, qu'est-ce que vous attendez ?"")","('Carrille', 'Cachons-nous là derriere : Quelqu’un entre, Monsieur.')",644,552,1.31,Substitution
753,"('MANUEL', 'Vous m’offensez beaucoup,  si vous présumez cela de moi ; de mon côté.')","('Florestan', 'J’ay l’esprit tout confus, Mais il ne me faut point consulter là dessus, Je ne doy craindre rien, puis que j’ay l’advantage De pouvoir au besoin m’ayder de mon courage.')",645,553,0.99,Substitution
754,"('COSME', ""Je ne le ferai pasje ne le ferai pas,  Si c'est ça le problème."")",,646,-,1.0,Insertion
755,"('LUIS', 'La porte de cette chambreet, comme elle est fermée,nous serons plus égaux.')",,647,-,1.0,Insertion
756,"('MANUEL', 'Vous dites bien. Entrez et cachez-vous.')","('Carrille', 'Je me coule pour moy derriere ce buffet. (Il se cache.)')",648,554,0.7,Substitution
757,,"('Licidas', 'Quoy donc, c’est Florestan ?')",-,555,1.0,Deletion
758,"('COSME', 'Pour que je me dispute, je fasse des diligences si urgentes,que pour que je ne me dispute pasle souci soit une excuse.(Sortie.)')","('Florestan', 'Licidas ? en effect Je ne me trompe point, c’est luy-mesme, ô merveille : A-t’on jamais parlé d’une chose pareille ? Il faut bien que ce soit par quelque enchantement Que je me trouve icy dans mon apartement. Vit-on jamais au monde un ')",649,556,0.99,Substitution
759,"('MANUELLEMENT', 'Nous sommes seuls tous les deux maintenant.')",,650,-,1.0,Insertion
760,"('LUIS', 'Et bien notre duel commence. (Ils rient.)')",,651,-,1.0,Insertion
761,"('MANUEL', ""Je n’ai pas vu de pouls plus chaud !  (Dégagezl'épée.)"")",,652,-,1.0,Insertion
762,"('LUIS', ""Je n'ai pas vu de force plus forte !Je suis sans armes ; mon épéeest désarmée et sans surveillance."")","('Licidas', 'Et tu ne penses point traistre que je me vange De l’affront signalé que j’ay receu de toy ? Perfide, desloyal, homme ingrat et sans foy, Infame et faux amy, quel bien, ou quelle gloire Esperes-tu tirer d’une action si noire ? Peux-tu te dire noble, ayant la lascheté De violer les droicts de l’hospitalité ? As-tu si peu d’honneur et si peu de courage ?')",653,557,1.37,Substitution
763,,"('Florestan', 'Est-ce à moy Licidas , que l’on tient ce langage ? Je suis si fort surpris de me trouver icy, De vous oüyr parler, et de parler ainsi, Et toutes mes raisons en sont si confonduës Que je crois, sans mentir, que je descends des nuës ; Et j’ay sujet de croire, aux lieux où je me voy Que ce discours s’adresse à tout autre qu’à moy.')",-,558,1.0,Deletion
764,"('MANUEL', ""Ce n'est pas un défaut de valeur;de fortune un accidentoui; cherche une autre épée, alors."")","('Licidas', 'Je ne me repais poinct de ces discours frivoles ; Il me faut des effects, et non pas des paroles ; Je veux avoir ta vie, et croy qu’asseurement Tu ne me sçaurois pas satisfaire autrement. Defend toy si tu veux, car encor que sans blasme Je puisse en trahison me vanger d’un infame, Et d’un perfide amy qui me ravit l’honneur, Je penserois pourtant offenser ma valeur, Si l’on me reprochoit, que je veux entreprendre D’attaquer un poltron qui n’ose se defendre.')",654,559,0.85,Substitution
765,"('MANUEL', ""Tu ne cherches pas l'épée ?"")",,655,-,1.0,Insertion
766,"('MANUEL', 'Tôt ou tard, je suis toujours là.')",,656,-,1.0,Insertion
767,"('LUIS', ""A Dieu, Don Manuel, qu'il vous garde. (Sortie.)"")",,657,-,1.0,Insertion
768,"('MANUEL', ""À Dieu, qu'il vous porte bien. Je ferme la porte et la cléJe l'enlève pour qu'elle ne montre pasqu'il y a des gens ici.Comme les opinions sont confusesmes pensées se battentet mon discours se brouille!Comme j'ai bien prédit qu'il y avait porte qui passait devant le didet qu'elle était de Don Luis dama!Tout, en effet, se passecomme je l'imaginais.Mais quand sont les malheurs? (Recherchez  COSME d’en haut.)"")","('Florestan', 'Arrestez Licidas, et me dites pourquoy Avec tant de chaleur vous vous pleignez de moy, Obligez-moy, voyons sans vous mettre en colere Si par autre moyen je vous puis satisfaire ?')",658,560,0.92,Substitution
769,"('COSME', ""Ah, monsieur ! Pour ta vie, jette-moi là, car j'ai peur que l'elfe vienne me chercher avec ses concessions mutuelles, ses chamailleries, dans des toilettes dont les murs sont à peine visibles."")","('Licidas', 'Par quel autre moyen, dy lasche suborneur Puis-je estre satisfaict si tu m’ostes l’honneur ?')",659,561,1.16,Substitution
770,"('MANUEL', ""Je vais vous l'ouvrir, car je suistellement livré au dédaindu discours qu'il n'y arien qui me tourmente davantage.  (Il s'en va et DON JUAN et ÁNGELA sortent avec un manteau et sans chapines.)"")","('Florestan', 'Escoutez Licidas, que desormais ma vie Soit d’affronts signalée, et d’opprobres suivie, Que le Ciel m’extermine, et s’oppose à mon bien Si vostre honneur ne m’est aussi cher que le mien.')",660,562,0.76,Substitution
771,"('JUAN', ""Tu resteras ici aussi longtemps quetu m'informeras ettu m'informerasde la cause qui, à cette heuret'a tiré de ce sortde chez toi, parce que je ne veux pasque toi, ingrat, entre dans ta chambrepour m'informer sans toi de ce qui t'arrive.(Don Manuel dans la chambreje la laisse et, au cas où il viendrait,je placerai un domestique à la portepour lui dire de ne pas entrer). (Sortie.)"")","('Licidas', 'Tous ces discours sont vains, que me peux-tu respondre Si tout ce que je voy ne sert qu’à te confondre ? T’ay-je pas descouvert ? n’estois-tu pas caché Naguere dans sa chambre ? et quand je t’ay cherché Ne t’és-tu pas sauvé par cette fausse porte ? Par ces ais entr’ouvers, qu’on a coupés de sorte Que tu peux quand tu veux entrer secrettement De cette chambre icy dans son apartement ? Que peux-tu repartir ?')",661,563,0.07,Substitution
772,"('ANGELA', ""Oh, comme je suis malheureuse !  Mes malheurs s'arrivent les uns aux autres. Je suis mort !  (DON MANUEL et COSME sortent.)"")","('Florestan', 'Monsieur que cette espee Que je tiens maintenant, dans mon sang soit trempee, Que dis-je cette espee ? ah je luy ferois tort ! Car elle vient d’un bras trop  Puis qu’elle vient de vous ; mais que plustost la lame,  Du plus lasche poltron, du  Me perce en mille endroicts, et le cœur et le flanc, Si j’ay rien fait qui soit indigne de mon sang, Et de l’affection que je vous ay jurée, Si j’ay jamais cognu cette secrette entrée, Si je ne suis surpris, plus que vous mille fois, Et si je puis vous dire en quel endroict j’estois. Pour cette femme icy, que je perisse à l’heure Si je sçay quelle elle est, son nom ny sa demeure, Je dy la verité, je ne veux rien celer, Et sçachez que la peur ne me fait point parler.')",662,564,1.35,Substitution
773,,"('Licidas', 'Si ce que tu me dis estoit bien veritable, Pourquoy l’espée au poing, si tu n’és point coupable ?')",-,565,1.0,Deletion
774,"('COSME', 'Sortons vite.')",,663,-,1.0,Insertion
775,"('MANUEL', 'De quoias-tu peur ?')","('Florestan', 'Ne sçachant où j’estois en cette extremité Est-il homme de  Se voyant poursuivy ?')",664,566,1.57,Substitution
776,"('COSME', ""Cette femme est un démonet qu'elle ne me laisse même pas là."")","('Licidas', 'Pour vous purger de blasme Il vous faut confronter avecque cette infame, Cause où je suis trompé de ce scandale icy.')",665,567,1.12,Substitution
777,"('MANUEL', ""Si nous savons déjà qui il estet qu'il y a un cabinet d'avocats à une porteet que la clé est à une autre,où veux-tu que j'entre ?"")","('Florestan', 'Je le veux, vous serez de tout point esclaircy Que je ne trempe point du tout dans ce mystere.')",666,568,1.78,Substitution
778,"('COSME', 'Por dondese le antojare.')","('Licidas', 'Allons, mais en passant advertissons mon frere, Entrons par cet endroict.')",667,569,1.5,Substitution
779,"('MANUEL', 'Vous êtes stupide.')","('Florestan ', 'Je le veux. Justes dieux En cet aveuglement esclaircissez mes yeux !')",668,570,1.56,Substitution
780,,"('Carrille ', 'Grand Dieu fay moy ce bien, que mes craintes soient fausses, J’ay d’apprehension lasché tout dans mes chausses. Mais quoy sans les laver les laisserois-je ainsi ? Oüy, suivons-les de loing, j’aurois peur seul icy')",-,571,1.0,Deletion
781,"('COSME', 'Jésusmille fois !')","('Angelique', 'Que me dis-tu, grands dieux !')",669,572,0.94,Substitution
782,,"('Isabelle', 'Madame vostre frere, Est entré qui soudain s’est fort mis en colere, J’entendois par dehors de bien grandes rumeurs.')",-,573,1.0,Deletion
783,,"('Angelique', 'Il le tuera, Cousine, ah, je pasme, je meurs ! Et viendra tost apres m’assassiner moy-mesme.')",-,574,1.0,Deletion
784,,"('Lucinde', 'Je ne puis que resoudre en ce malheur extresme, Toute excuse à present seroit hors de saison, Fuyons, et me croyez hors de cette maison : Il nous faut bien garder d’attendre sa venuë.')",-,575,1.0,Deletion
785,,"('Angelique', 'A telle heure qu’il est, irons-nous par la ruë ?')",-,576,1.0,Deletion
786,,"('Lucinde', 'Allons-nous-en chez nous, mon logis n’est pas loing.')",-,577,1.0,Deletion
787,"('MANUEL', 'Pourquoi donc?')","('Angelique', 'Mais quoy, laisserons-nous Florestan au besoin ?')",670,578,0.93,Substitution
788,,"('Lucinde', 'Que pouvons-nous pour luy ? dieux si vous estes sage Fuyons sans consulter sur ce fait davantage.')",-,579,1.0,Deletion
789,"('MANUEL', 'Es-tu une illusion ou une ombre,femme qui vient me tuer ?Eh bien, comment es-tu entrée ici ?')","('Lizandre', 'Où vas-tu mal-heureuse ? et vous Lucinde aussi Où l’accompagnez-vous ? quel desordre est-ce icy ?')",671,580,0.66,Substitution
790,"('MANUEL', 'Par.')",,672,-,1.0,Insertion
791,"('ANGELA', 'Écoutez,assister.  Don Luis a appelé, troublé,il est entré avec audace, il s\'est signalé avec audace,il a été prudent,il a pensé discrètement et a résisté avec courage;il a regardé la maison à l\'aveugle,il en a fait le tour, a prévenu, il a découvert et alorsle bruit des coupsil parla, les langues étant les épées. Moi, voyant que c\'était la forceque deux hommes fermés, qui sont forcéspar leur courage et leur rancune,la rhétorique d\'acier, la lèvre muette, ils ne se terminent pas autrementqu\'avec une seule vie et une seule mort,sans être ni vie ni âme,ma maison je quitte maintenant le calme obscurde l\'obscurité froide,pâle image de mon bonheur,je commence à je marche;ici je me trompe, ici je tombe, ici je trébuche,et mes sens maladroitsils trouvent prison de soie mes robes.Seul, triste et troublé,j\'arrive de mon discours égaréau seuil d\'une sphère c\'était ma prison, alors qu\'elle devrait êtremon port ou mon sacré-mais où la trouverai-je ? un malheureux ?-.J\'étais à son seuil-comment le ciel relie-t-il nos maux !-don Juan , don Juan, mon frère,que je résiste déjà, je le défends déjà en vainen disant qui je suis, bien sûrqu\'avoir le silence nous a misdans un risque si étrange.Qui croira que le silence nous a blessé moi,être une femme ? Et c\'est vrai, étant femme, que je suis morte parce que je me taisais. Bref, il attendait à cette porte, oh mon Dieu, quand j\'arrive à son seuil, fait d\'un volcan de neige, une alpe de feu. Lui, dans la rare lumière avec laquelle la lune brûle doucement, a vu briller les ornements de ma poitrine - ce n\'est pas la première trahison qu\'il nous fait - et il a entendu le bruit des vêtements-ce n\'est pas le premier qu\'ils nous vendent-;il pensait que j\'étais sa dameet elle est venue, un papillon de sa flamme,pour s\'y brûleret m\'a trouvé dans le ombre de son étoile.Qui d\'un galant croiraitque, cherchant sa jalousie, savaitque les cieux étaient si contrairesqu\'il se contenterait de sa jalousie ?Il voulait me parler et il ne pouvait pas ,ce qui a toujours été le sentiment muet.En bref, avec des voix tristes,qui étaient mal formées et inondaient rapidementde la langue aux lèvres,la cause de son grief sollicite.J\'essaie de lui répondre -J\'ai déjà dit combien le sentiment est muet-et, même si je le voulais, je ne pouvais pas,combien la raison se transforme en peur,même si je cherchais des couleurs par ma faute;mais, quand il cherche une excuse,elle arrive tard ou jamais:mais le crime affirme qu\'il le nie.""Viens,"" dit-il, ""sœur farouche,de notre ancien honneur la première tache;Je te laisserai enfermée  où tu es en sécurité et retiréjusqu\'à ce que, sain d\'esprit et sage,l\'occasion m\'informe de mon grief.Je suis entré là où le ciela amélioré, en te voyant, mes nuits blanches.Pour t\'avoir aimé,feindre l\'ombre de mon maison où j\'ai été;pour t\'avoir estimé,une tombe vivante était de mon ressort;parce que je ne t\'aimerais pasqui perdrait le respect de ta valeur;parce que je ne t\'estimerais pasqui dirait son visage de trahison à visage.Mon intention était de t\'aimer,mon but est de t\'aimer, ma peur est de te perdre,ma peur est de t\'assurer,ma vie est de t\'obéir, mon âme est de t\'aimer,mon mon désir est de te serviret mes cris, en effet, de te persuaderque tu répares mes dégâts,que tu es digne de moi, que tu m\'aides et me protèges.')","('Angelique', 'Puis que Florestan vit, qu’il paroist à ma veuë, Mourons s’il faut mourir, m’y voilà resoluë : Mais oyez mes raisons, et ne me jugez pas, Avant que de m’oüir, meriter le trespas, Je croy que ma requeste est juste et raisonnable, Et si vous me trouvez en un seul poinct coupable, J’entends contre l’honneur, ny de loing, ny de prés, Ne me laissez pas vivre un seul moment après.')",673,581,0.5,Substitution
792,"('COSME', ""La porte s'ouvre."")",,674,-,1.0,Insertion
793,"('MANUEL', 'Riensujets,  Eh bien, ma valeur vous protège.')",,675,-,1.0,Insertion
794,"('MANUEL', 'Vous êtes en sécurité.  Alors place-toi dans mon dos. (DON LUIS sort.)')","('Licidas', 'Parle, et s’il t’est entré seulement en pensee Ta priere sera sur le champ exaucee, Nous n’y manquerons pas.')",676,582,1.56,Substitution
795,"('LUIS', ""Je reviens tout de suite. Mais... qu'est-ce que je regarde ?  Traitre! (La menacer.)"")","('Lizandre', 'Mais sans nous abuser, Dy-le tout franchement et sans rien déguiser.')",677,583,1.54,Substitution
796,"('MANUEL', ""Ayezl'épée, seigneur Don Luis. Je vous attends dans cette chambre depuis votre départ et ici, sans savoir comment, est entrée cette dame, qui est votre sœur, d'après ce qu'elle dit ; Quel motje vous donne, en tant que gentleman,je ne la connais pas, et il suffitde dire que, trompé, j'ai pu,sans savoir à qui, lui parler.Je dois la sauver au péril de votre vie et de votre âme,par chance que notre duel,qui s'est déroulé à huis closde se terminer entre nous deux,se transformera en scandalede partout, si icivous n'ouvrez pas la porte.L'ayant libéré,je reviendrai au procès de notre querelle et, doncchez celui qui soutient sa renomméel'épée et l'honneur ont étédes armes de plus importance,laisse-moi aller vers toi pour l'honneur ,car je t'ai laissé aller chercher l'épée."")","('Angelique', 'Florestan escoutez, car ce discours vous touche, Que vous ne sçaurez point, si ce n’est par ma bouche, Puisque contre mon gré l’on m’oblige à parler, Je declareray tout, je ne veux rien celer ; Je suis donc, puis qu’il faut à cette heure me rendre, La sœur de Licidas, et la sœur de Lizandre. Sans doute ils ont tous deux raison de me blasmer De m’estre à leur deceu Mais comme eussay-je osé leur descouvrir la flame Qui me brusle pour vous, et me consomme l’ame ? Si je suis criminelle en confessant ce point, Je merite la mort, je n’y recule point. Mais je ne puis penser qu’on puisse estre blasmée Pour confesser d’aymer, et vouloir estre aymée : Dés la premiere fois vous sçeustes m’engager, Quand je vous vis si prompt à vouloir m’ Sans sçavoir qui j’estois, et cette gentillesse Me fit avoir pour vous une telle tendresse, Qu’admirant la valeur d’un cœur si  Vous rendistes le mien aussi-tost amoureux. Vous mon frere sçachez que je suis celle-mesme Que vous suiviez tantost avec ardeur extresme, Qui si  A l’aide de ce bras qui rompit vos desseins ; Cette insigne faveur m’a fait brusler d’envie De voir ce Cavalier qui m’a sauvé la vie, Car je n’attendois pas, je le dy franchement, De vostre promptitude un meilleur traitement ; Car encor que je fusse exempte de tout blasme, Je n’eusse pas passé pour telle dans vostre ame. Desirant donc le voir avecque passion J’en suis venuë à bout par cette invention, Par ces deux ais j’entrois de ma chambre en la sienne Sans qu’il en ait rien sçeu. Si tantost dans la mienne Vous l’avez rencontré, croyez il est certain Qu’il n’a jamais ny sceu, ny cogneu mon dessein, Estant bien esloigné, de penser, je vous jure, Qu’il s’adressast à vous, et qu’il vous fist injure. Mais pour ne rien celer, je vous diray de plus, Que quand j’entré Car mon Ame pour lors fut puissament saisie De cette passion , qu’on nomme jalousie, Luy trouvant ce portraict, que j’ay pris à ce soir, Mourant de deplaisir qu’il fust en son pouvoir. (Monstrant Florestan.) (Elle luy baille le portraict.)')",678,584,0.0,Match
