,Play 1,Play2,Op symbol1,Op symbol2,Cost,Operation Type
584,"('SÉNÉCHAL', ""Dom François de Carcame ? un mien Pylade intime, Compagnon de voyage et d'armes magnanime ? Que Mars le Dieu guerrier a vu plus d'une fois En même objet de gloire endosser le harnois ? Ô moteur souverain qui habites le Pôle, Qui d'un rien l'univers bâtis à ta parole, Grand Dieu, peut onc mortel plus que moi recevoir De grâces, qu'à l'envie ta dextre fait pleuvoir ;? Or le père nommé ce fils me remémore, Pareil de front, de port, et de stature encore : Ainsi sobre en parler, modeste en gravité, Qui, présumant la mort de sa captivité, Ne montre aucun effroi, ne regrette la vie Que pour une innocence au malheur asservie, Mots tantôt proférés comme on l'interrogeait, À l'heure de soupirs l'estomac regorgeait. Que tu ne l'aimes point, ma fille, l'apparence ? Confesse que vivez tous deux d'une espérance, Que l'hymen consommé tu ne désires moins, Ta honteuse rougeur nous vaut mille témoins."")","('ISABELLE.', ""Oui Monsieur, approche ma Constance, Non, non, ne témoignez aucune résistance, Mon esprit sur ce doute est trop bien éclairci, La marque de son bras, le collier que voici, Et ce que dit encore cette carte roulée De l'endroit et du temps qu'elle nous fut volée, Vous doivent bien, Monsieur, assurer du bonheur Qui nous la rend si belle, et même avec l'honneur."")",313,550,0.0,Match
585,"('PRÉCIEUSE', ""J'affecte ces vertus d'affection, réduite Sous le joug des parents qui tiennent ma conduite."")","('FERDINAND.', ""Inutiles témoins d'une fille si chère, Cédez à son aspect aux atteintes du père, Oui, je te reconnais espoir de mes vieux jours, Gage si précieux de mes chastes amours, Accours dedans mes bras, viens ça que je t'embrasse."")",314,551,0.27,Substitution
586,,"('PRÉCIEUSE.', ""Ha Monsieur, que d'honneur succède à ma disgrâce !"")",-,552,1.0,Deletion
587,"('SÉNÉCHAL', ""Prudence nonpareille, aveu qui me plait fort, Et prouve de deus cœurs un mutuel accord ! Vous autres là-dedans, vite, que l'on m'amène Ce prisonnier tenu pour plaisir en haleine, Menacé du supplice, afin qu'après, surpris, Une joie impourvue aveugle ses esprits."")","('FERDINAND.', ""Ô du Ciel et du sort l'incomparable effet ! Après tant de faveurs je mourrai satisfait. Mais qui t'a découvert cet étrange mystère ? Ne saurais-je punir l'auteur de ta misère ?"")",315,553,0.21,Substitution
588,,"('LA VIEILLE.', 'Ô Dieux ! Je suis perdue.')",-,554,1.0,Deletion
589,"('GUIOMAR', 'Croître sa peur pourrait surmonter sa constance, Tel passetemps suivi de tarde repentance.')","('PRÉCIEUSE.', ""Hé ! Monsieur, par ce nom Ou de père ou de fille accordez ce pardon, Voila qui la causa, mais loin d'être punie, Je la dois caresser puisqu'elle l'a finie."")",316,555,0.75,Substitution
590,,"('ISABELLE.', 'Il est juste, Monsieur.')",-,556,1.0,Deletion
591,,"('FERDINAND.', 'Madame, rêvez-vous ? èA notre fille encore destiner un époux Un traître Égyptien, un voleur, un infâme.')",-,557,1.0,Deletion
592,,"('ISABELLE.', ""Mais fils du Chevalier Don François de Carcame, Qui s'est mis dans leur troupe épris de sa beauté."")",-,558,1.0,Deletion
593,,"('FERDINAND.', ""Dieux ! que m'apprenez-vous ?"")",-,559,1.0,Deletion
594,,"('PRÉCIEUSE.', 'La pure vérité.')",-,560,1.0,Deletion
595,"('SÉNÉCHAL', ""Nullement, je saurai, vieil et sage nocher Tendre à propos le voile ainsi que le lâcher, Insensible passé de l'un à l'autre extrême, Contemplez-le venir l'œil bas et le front blême, Qui se croit déjà mort. Sus donc, sans s'émouvoir Ce qu'ouïrez et verrez, feignez n'ouïr et voir."")","('FERDINAND.', ""Courez vite quelqu'un dans la prochaine, Et que sans lui rien dire ici l'on le l'amène, S'il est vrai, le pardon vous est tout assuré."")",317,561,0.72,Substitution
596,,"('LA VIEILLE.', ""Ainsi chacun aura ce qu'il a désiré."")",-,562,1.0,Deletion
597,"('PRÉCIEUSE', ""Son effroi me transit, sa tristesse me tue ; Mais n'importe, un moment nos désirs effectue. Après ce tourbillon qui passera léger, Des travaux disparus nous nous allons venger."")","('FERDINAND.', ""Don François de Carcame ! Ô Ciel ! Quels avantages, Ce noble compagnon d'armes et de voyages, Mon Pylade avec qui j'ai si longtemps vécu, Mon second, avec qui j'ai tant de fois vaincu, Ha comble de plaisir qui n'est point ordinaire ! Oui par l'aspect du fils je me remets le père, Il est ainsi posé, grave, modeste et doux."")",318,563,0.73,Substitution
598,,"('ISABELLE.', 'Ne désirez-vous pas en faire son époux ? Ne désirez-vous pas en faire votre gendre ?')",-,564,1.0,Deletion
599,"('SÉNÉCHAL', ""Scélérat, assassin : songe à ta conscience, Et proche de mourir t'arme de patience ; Un bois patibulaire à la place t'attend, La satisfaction dernière te restant Vers cette Égyptienne, à qui la foi promise Du mariage doit en effet être mise."")","('FERDINAND.', ""Si tu l'aimes, ma fille, oui tu peux le prétendre."")",319,565,1.04,Substitution
600,"('ANDRES', 'Elle a raison, je veux ma promesse tenir, Comme le plus grand bien qui me puisse advenir.')","('PRÉCIEUSE.', ""Je n'ai d'amour pour lui dans un si grand bonheur Que ce qu'en doit avoir une fille d'honneur, Une fille portée à la reconnaissance Des devoirs d'un amant de si haute naissance, Qui méprisant son rang a tout quitté pour moi, S'est fait Égyptien, et m'a donné sa foi."")",320,566,0.87,Substitution
601,,"('FERDINAND.', ""Ô miracle d'Amour, ô vertu sans pareille !"")",-,567,1.0,Deletion
602,,"('ISABELLE.', ""Il nous faut achever cette rare merveille, Le voici qu'on amène."")",-,568,1.0,Deletion
603,,"('PRÉCIEUSE.', 'En quel état odieux.')",-,569,1.0,Deletion
604,,"('FERDINAND.', ""Que personne à présent ne montre un front joyeux, D'un si parfait bonheur ma voix le veut surprendre."")",-,570,1.0,Deletion
605,,"('PRÉCIEUSE.', ""Que j'ai peur de sa crainte, ha s'il pouvait m'entendre !"")",-,571,1.0,Deletion
606,,"('FERDINAND.', 'Approche scélérat.')",-,572,1.0,Deletion
607,,"('PRÉCIEUSE.', ""Dieu ! Qu'est-ce j'entends ?"")",-,573,1.0,Deletion
608,"('SÉNÉCHAL', ""Dis plutôt qu'épousés, autre miséricorde Ne s'espère chez moi qu'une honteuse corde."")","('FERDINAND.', ""Oui, je veux aujourd'hui rendre tes voeux contents, Devant que de souffrir la mort la plus infâme, À l'Hymen prétendu dispose ici ton âme, M'as-tu pas demandé cette insigne faveur ?"")",321,574,0.4,Substitution
609,"('ANDRES', ""Tel heur m'effacera l'opprobre du trépas, Que mon sort néanmoins ne mériterait pas."")","('ANDRES.', ""C'est le dernier souhait qui parte de mon coeur, Et je mourrai content pourvu que je l'obtienne."")",322,575,0.41,Substitution
610,,"('FERDINAND.', ""C'est aussi le désir de cette Égyptienne."")",-,576,1.0,Deletion
611,,"('ANDRES.', 'Sa vertu méritait un destin plus heureux, Et je devais avoir un sort moins rigoureux.')",-,577,1.0,Deletion
612,,"('FERDINAND.', 'Toi meurtrier, toi voleur.')",-,578,1.0,Deletion
613,,"('PRÉCIEUSE.', ""Ha Dieu que j'appréhende !"")",-,579,1.0,Deletion
614,"('SÉNÉCHAL', ""Ton sort qui d'ordinaire exerçait l'imposture, Le meurtre, les larcins, au mérite on mesure. Que ma dextre croirait du public mériter, Tous vous pouvant d'un coup, monstres, décapiter !"")","('FERDINAND.', 'Toi le plus renommé de cette infâme bande Que ma juste fureur dût toute exterminer, Pour venger tant de maux, et pour les terminer.')",323,580,0.0,Match
615,"('ANDRES', '« La passion messied à qui rend la justice ».')","('ANDRES.', 'Ces reproches honteux commencent mon supplice.')",324,581,1.02,Substitution
616,"('SÉNÉCHAL', 'Tiens-tu pas cette-ci de ton meurtre complice ?')","('FERDINAND.', 'De tes vols pour le moins cette fille est complice.')",325,582,0.43,Substitution
617,"('ANDRES', ""Complice d'innocence à qui dût la beauté Pudique soutenir quelque grand' royauté."")","('ANDRES.', ""Dites, sans offenser sa générosité, Complice d'innocence et de fidélité."")",326,583,0.2,Substitution
618,"('SÉNÉCHAL', ""Si ce larron d'Andres, mort Dom Jean de Carcame, Successeur la reçoit pour moitié de son Âme ?"")","('FERDINAND.', ""Ce larron d'Andrès mort, si Don Jean de Carcame Succède à son bonheur, et la reçoit pour femme."")",327,584,0.0,Match
619,,"('ANDRES.', 'Quoi donc je suis trahi de son affection ?')",-,585,1.0,Deletion
620,"('ANDRES', ""Ô cieux! elle n'a pu taire ma qualité."")","('FERDINAND.', ""Elle n'a pu se taire en cette occasion, Mais pour vous témoigner combien je vous honore, Outre la liberté, prenez ma fille encore, Je vois chacun content de cet offre."")",328,586,0.45,Substitution
621,,"('ISABELLE.', 'En effet, Nous ne pouvons prétendre un gendre plus parfait, Et je ne pense pas que Monsieur le refuse.')",-,587,1.0,Deletion
622,,"('ANDRES.', ""Si j'ai la liberté, permettez que j'en use. Ce n'est pas que mon sort dans l'honneur de ce choix Ne fut trop glorieux de vivre sous ses lois, Mais j'ai déjà donné mon âme à cette belle, Et j'aime mieux mourir malheureux qu'infidèle."")",-,588,1.0,Deletion
623,,"('FERDINAND.', 'Si son coeur y consent vous ne le serez point, Et nous nous promettons son aveu sur ce point.')",-,589,1.0,Deletion
624,,"('PRÉCIEUSE.', 'Oui, cet Hymen me plaît, et je vous le conseille.')",-,590,1.0,Deletion
625,,"('ANDRES.', ""Ô Ciel ! Ha lâcheté qui n'a point de pareille ! Quoi tu peux consentir..."")",-,591,1.0,Deletion
626,,"('FERDINAND.', ""Ne vous en fâchez pas, Ma fille est aussi belle, et n'a pas moins d'appâts. Madame, montrez-lui."")",-,592,1.0,Deletion
627,,"('ISABELLE.', 'Viens ma Constance, approche.')",-,593,1.0,Deletion
628,,"('PRÉCIEUSE.', ""Quoi vous me refusez ? Ha ! J'ai droit de reproche."")",-,594,1.0,Deletion
629,,"('ANDRES.', 'Ô Dieux !')",-,595,1.0,Deletion
630,"('SÉNÉCHAL', ""Elle n'a pu celer vôtre fidélité, Elle n'a pu celer que je ne saurais prendre Appui de mon vieil âge un plus sortable gendre. Sans admiration, vous n'avez de liens Que ses bras désormais, que ses bras et les miens, Elle unique héritière au besoin recouverte, Qui réparant la sienne empêche votre perte."")","('FERDINAND.', ""N'en doutez point, et n'appréhendez plus, Vous serez à loisir éclairci là dessus, Oui, c'est ma fille unique, et cette Égyptienne Empêche votre perte en réparant la mienne."")",329,596,0.25,Substitution
631,"('ANDRES', ""Le ciel conspire donc à ma félicité, Du désespoir puisée et de l'adversité ? Mon amour qui choisit une Bohémienne Trouve d'extraction qu'elle passe la mienne ; Vrai présage conçu dès l'heure que mes yeux Beurrent en ses regards un venin furieux, Que mon cœur captivé la reçut souveraine, Je dis chaque action ne sentir que sa reine : Mais possible, repu de quelque faux appas On me veut empirer la peine du trépas."")","('ANDRES.', ""Quoi donc je vois finir la rigueur de mon sort ? Je trouve mon salut dans les bras de la mort, Et dans le désespoir la source de ma joie, Que le Ciel me chérit ! Que de biens il m'envoie ! Ha sitôt que je vis cette rare beauté, Je lus bien sur son front en sa haute qualité, Je lus bien dans ses yeux son illustre naissance, Toutes ses actions en donnaient connaissance, Et sans examiner ces témoins superflus, Sa pudique vertu le pouvait encore plus. Mais de ces belles fleurs qui flattent mon estime, Peut-être voulez-vous couronner la victime."")",330,597,0.0,Match
632,"('SÉNÉCHAL', ""Baisez votre Constance au nom de mariage, Afin de n'avoir plus de frayeur ni d'ombrage."")","('ISABELLE.', ""Non, non, un faux appas n'abuse point vos yeux, Au nom de l'Hyménée embrassez-vous tous deux."")",331,598,1.2,Substitution
633,,"('ANDRES.', 'Mon Soleil.')",-,599,1.0,Deletion
634,,"('PRÉCIEUSE.', 'Mon espoir.')",-,600,1.0,Deletion
635,,"('ANDRES.', 'Ma lumière.')",-,601,1.0,Deletion
636,,"('PRÉCIEUSE.', 'Ma vie.')",-,602,1.0,Deletion
637,,"('ANDRES.', 'Que mon coeur est content !')",-,603,1.0,Deletion
638,,"('PRÉCIEUSE.', 'Que mon âme est ravie !')",-,604,1.0,Deletion
639,"('PRÉCIEUSE', 'Je suis tienne à présent, ainsi que tu es mien, Notre prospérité ne redoute plus rien.')","('ANDRES.', 'Enfin je suis à toi doux charme de mes sens.')",332,605,0.49,Substitution
640,,"('PRÉCIEUSE.', 'Enfin je suis à vous sans attendre deux ans.')",-,606,1.0,Deletion
641,,"('LA VIEILLE.', ""Le Ciel veuille allonger vos nobles destinées, Une fois pour le moins autant que j'ai d'années."")",-,607,1.0,Deletion
642,,"('ANDRES.', ""Et vous, pour vous payer ma gloire et votre soin, Puissiez vous jusqu'au bout en être le témoin. Mais en faveur du bien que je prétends vous faire, Ayez soin du blessé dont vous savez l'affaire."")",-,608,1.0,Deletion
643,,"('LA VIEILLE.', 'Je vous obéirai.')",-,609,1.0,Deletion
644,,"('PRÉCIEUSE.', 'Je vous en prie aussi.')",-,610,1.0,Deletion
645,,"('LA VIEILLE.', ""Dès qu'il pourra marcher je vous l'amène ici."")",-,611,1.0,Deletion
646,"('ANDRES', ""Doux oracle amoureux d'entière confiance !"")","('FERDINAND.', ""Au reste assurez-vous d'un aveu que j'espère, Étant comme je suis ami de votre père, Joint que l'extraction, les biens, la qualité, Font voir de nos deux maisons dedans l'égalité."")",333,612,1.02,Substitution
647,,"('ANDRES.', 'Le mal me presse un peu, hâtez ce doux remède.')",-,613,1.0,Deletion
648,,"('ISABELLE.', 'Un courrier dès demain partira de Tolède.')",-,614,1.0,Deletion
649,,"('ANDRES.', ""Que je suis redevable à vos rares bontés ! Que de joie à la fois ! Que de félicités ! Madame, Amour, Monsieur, mon père, ma maîtresse, À qui premier de vous faut-il que je m'adresse ?"")",-,615,1.0,Deletion
650,,"('FERDINAND.', 'Dieux ! Qui nous vient troubler en ce jour solennel ?')",-,616,1.0,Deletion
651,,"('LE CAPITAINE.', ""Grâce, grâce, Monsieur, il n'est point criminel."")",-,617,1.0,Deletion
652,,"('FERDINAND.', ""Ne craignez plus pour lui, je sais toute l'affaire, Hipolite en a fait un aveu volontaire."")",-,618,1.0,Deletion
653,,"('LE PREVÔT.', ""C'est elle qui m'a dit que j'amenasse ici Ces gens que vous voyez."")",-,619,1.0,Deletion
654,,"('FERDINAND.', ""C'était mon ordre aussi, Puisque dans ce pays ils n'ont point fait de crime, Qu'ils aient la liberté dont ils font tant d'estime."")",-,620,1.0,Deletion
655,,"('LE CAPITAINE.', ""Enfants, reconnaissez la grâce qu'on vous fait, Payez d'une cascade un si rare bienfait, Faites le noble Andres témoin de votre adresse, Et dansez en faveur de sa belle maîtresse. Ici les Égyptiens dansent un petit ballet."")",-,621,1.0,Deletion
656,,"('UN DE LA TROUPE.', 'Si nous eussions prévu tant de contentement, Nous eussions augmenté ce divertissement.')",-,622,1.0,Deletion
657,"('SÉNÉCHAL', ""Promis dès aujourd'hui, j'entends que l'on fiance, Certain que votre père approuvera l'accord, Qu'une semblable bru ne lui peut faire tort, Soit qu'à l'extraction, soit qu'aux biens on regarde, Joint la vieille amitié qui chez nous deux se garde. Averti d'un courier la noce l'attendra, Et l'hommage requis à son grade rendra ; Toute chose au surplus à souhait réussie, Il est depuis un peu gouverneur dans Murcie, Bien voulu, respecté, dont l'heur parfait sera Lors que sur son espoir sa crainte cessera. Toi, pour punition de ma fille ravie, Paisible chez les siens tu achèves ta vie, Ces prisonniers à pur et à plein libérés. Quant à ceux qui vous ont en justice tirés, Parents du trépassé, faudra faire à partie, De quelque peu d'argent la somme départie, Charge qui n'appartient qu'à nôtre autorité. Or sans trop s'aveugler en sa prospérité, Le principe connu, louons en nos courages Qui d'un clin favorable a calmé tant d'orages: Allons faire des chants les temples résonner, Puis d'un myrte en public nos amants couronner."")","('LE SÉNÉCHAL.', ""Allez, vivez contents, rendez grâce à ma fille, Dont vous avez privé si longtemps ma famille, Publiez ce bonheur et nos ravissements, Annoncez la vertu de ces nobles amants, Et que par votre choix voix l'Univers s'entretienne Du destin qu'éprouva LA BELLE EGYPTIENE."")",334,623,0.03,Substitution
