aubignac-pucelle,aubignac-pucelle-prose,Score
-,"('#le-comte', ""Quelle rage anime ce peuple insensé ?  À peine ai-je tourné des yeux l'étendue de cette cour, qu'il n'en est pas resté une seule personne, ils ont devancé tous ou suivi cette innocente infortunée pour être témoins d'une crime si détestable.  Hé !  Quoi ?  En fais-je pas autant de l'esprit ?  Ce qu'ils font par compassion, par haine, ou par curiosité, je le fais par amour.  Oui, je sens que mon âme m'abandonne, elle la fuit, elle court après, elle est à ses côtés ; je la vois, ce me semble, déjà qu'on l'attache au dessus du bûcher préparé pour sa mort, on l'allume, elle brûle, elle souffre, elle meurt, et la plus aimable personne du monde n'est plus qu'une peu de cendre.  Lâche, et peu digne d'aimer, as-tu donc vécu cet orage se former au dessus de sa tête, sans la garantir ?  As-tu souffert qu'on l'ait jugée, qu'on l'ait condamnée, qu'on l'ait amenée à la mort ?  Savais-tu pas bien que ta passion t'exposerait à ce désespoir si tu la voyais périr ?  Mais ai-je pas tenté son salut et par la force, et par l'artifice ?  L'un m'a été impossible, et son opiniâtreté a toujours empêché l'autre ; pour la sauver sans sa volonté, je n'en avais pas le pouvoir ; et de la sauver avec sa volonté, sa pudeur ne l'a pu souffrir ; je le pouvais néanmoins si mes désirs n'eussent point été partagés : mais je désirais tout ensemble ma satisfaction et son salut, et je ne l'ai jamais considérée seule, et sans mon intérêt : j'ai bien travaillé pour la sauver, mais toujours avec dessein de ma la conserver ou par amour ou par puissance.  Aveugle en mon dessein, devais-je pas juger que sa vertu n'était pas capable de se relâcher  ; et puisque je ne la pouvais laisser parmi nous sans mettre sa vie en péril, je lui devais procurer la sûreté toute entière  ; je ne l'aurais pas possédée, mais je ne l'aurais pas perdue : et mon affection aurait été louable, bien qu'infructueuse.  Doux sentiments de mon coeur qui m'avez tant de fois persuadé que je l'aimais, je m'aperçois bien maintenant que vous étiez des imposteurs, que vous ne me donnez point d'amour que pour moi-même, je n'aimais que mon propre contentement, je courais après les délices de sa possession, et parce que mon propre bien était en sa personne je me suis faussement imaginé que j'aimais sa personne.  Car s'il eut été vrai, je lui aurais donné la liberté sans réserve, et je lui aurais conservé la vie comme le présent d'une affection désintéressée.  Encore est-il vrai que je ne me pas bien aimé moi-même ; car en divertissant son malheur j'aurais évité le mien : j'aurai eu pitié de mon propre coeur, et en la sauvant, je me saurais sauvé de sa perte.  Et des deux maux qui m'outragent, pour le voir sans vie, et moi sans elle, j'aurais épargné le premier, et son salut m'eut été une douce consolation à son absence.  C'est donc moi qui l'ai livrée à ses ennemis, puisque j'ai pu l'en garantir, et que je l'ai dû faire ; c'est moi qui l'ai trahie, puisque mes intérêts ont été un obstacle à sa vie et à sa liberté.  Oui, de tous ses juges il n'y a que moi de coupable, car ils ne le seraient pas, si je ne l'avais point été.  Reviens donc mon amour, mais non plus avec ces flammes qui m'ont si longtemps flatté ; apporte des flambeaux de désespoir et de rage, et mesure mon tourment à ce qu'elle endure : Reviens mon amour, non plus avec les traits dont tu m'a fait tant d'agréables blessures, mais avec des glaives qui m'ouvrent le coeur en mille endroits par des plaies incurables : il faut que ma passions soit mon bourreau, puisqu'elle me l'a prédit, et que c'est ma passion qui la laisse périr."")",0.0
-,"('#le-comte', ""Voici l'autre sujet vivant de ma douleur, l'une m'afflige par la perte de sa vie, et celle-ci par l'égarement de sa raison.  Si je pense à celle que je n'ai plus, mon amour me tourmente : et si je regarde celle que j'ai, mon devoir me reproche son malheur."")",0.0
-,"('#dalinde', ""Mais, Madame, pourquoi vous dérobez-vous de nos mains avec tant d'efforts."")",0.0
-,"('#la-comtesse', ""Vos soins me deviennent importuns, et je les prendrai même à la fin pour des désobéissance et des injures ; après ce long assoupissement, je trouve que la fraîcheur rappelle un peu ma première vigueur, et puis ne dois-je pas soupirer et pleurer dans cette place fatale où je me suis employée si malheureusement à la ruine d'une autre et de moi-même ?"")",0.0
-,"('#le-comte', ""Dalinde, en quel état l'avez-vous trouvée à son réveil."")",0.0
-,"('#dalinde', 'Son esprit est plus calme, et ses actions plus modérées, mais son discours ressent encore quelque chose de la frénésie.')",0.0
-,"('#la-comtesse', ""Peut-être que la cruauté de ses juges n'aura pas été jusqu'à la mort, mais peut-être aussi que suivant les premiers mouvements que je leur ai donnés, ils croiront me complaire en achevant cette barbarie.  Dalinde qu'en dites-vous, et qu'en avez-vous appris ?"")",0.0
-,"('#dalinde', ""Madame, je n'en sais rien, car je ne vous ai point quittée."")",0.0
-,"('#la-comtesse', ""Je vous avais pourtant commandé de la suivre, et de prier le Duc de la remettre en ma garde jusqu'à tant qu'il eut eu nouvelle de Bethfort."")",0.0
-,"('#dalinde', ""Voilà son esprit qui s'égare."")",0.0
-,"('#la-comtesse', ""N'ont-ils pas vu le nouvel ordre que j'ai reçu de la Cour, de ne la point encore exécuter.  Allez trouver Canchon, et lui dites que s'il n'obéit volontairement, je sais bien le moyen de l'y contraindre, je ferai venir ici les Français pour la sauver."")",0.0
-,"('#dalinde', ""Je crains qu'elle retourne à sa première fureur, car tout ce discours n'a pour objet que des vaines imaginations."")",0.0
-,"('#le-comte', ""D'où vient ce grand bruit à la porte du château ?  Cette injuste mort aurait-elle causé quelque émotion populaire."")",0.0
-,"('#le-duc', 'Entrez, et me contez à loisir le trouble qui vous émeut.')",0.0
-,"('#canchon', 'Tire ce perfide, traînez ce séditieux.')",0.0
-,"('#la-comtesse', 'Ha !  Quelle extrême joie, les voilà sans doute qui nous ramènent la Pucelle.')",0.0
-,"('#canchon', ""Certainement je vous ai rencontré bien à propos devant le château, et sans votre présence le peuple qui commençait à s'émouvoir l'aurait peut-être fait évader : mais maintenant qu'elle est en sûreté, je vous puis dire un accident qui vous doit bien surprendre.  Sur le point qu'on devait exécuter votre arrêt croître cette sorcière, on a vu ce lâche percer la foule pour s'approcher d'elle : et le peuple serré dans la place ne pouvant que malaisément s'ouvrir, et voyant le feu prendre le bûcher, il s'est à haute voix écrié qu'elle tournât les yeux vers lui, et qu'elle prêtât l'oreille à sa reconnaissance : qu'il la confessait innocente des crimes dont on l'avait accusée, que ses juges étaient des criminels, et qu'il recevait un déplaisir très sensible de ne pouvoir aller jusqu'à ses pieds pour lui demander pardon de sa faute : alors une partie du peuple, dont le coeur mol compatit aisément aux fortunes d'autrui sans en regarder la cause, a tourné l'oeil sur lui ; et touché de ses clameurs, murmurait déjà contre votre jugement, et se disposait à des agitations séditieuses, si je n'eusse envoyé promptement des gardes pour l'éloigner de leur vue et le conduire au château afin de savoir ce que vous en ordonnerez."")",0.0
-,"('#le-duc', ""Quoi Despinet, de juge que vous étiez, vous êtes devenu bientôt complice ?  Après avoir rendu tant de services à l'Angleterre, fallait-il vous démentir vous-même par cette lâcheté ?"")",0.0
-,"('#despinet', ""Pensez et faites de moi tout ce que vous voudrez, je ne puis avoir un sentiment plus raisonnable, et l'innocence de cette fille mérite bien d'avoir ses juges pour témoins : je crains bien que la satisfaction dont j'ai voulu m'acquitter publiquement, ne soit pas suffisante, et que l'ayant faite trop tard elle demeure imparfaite et inutile."")",0.0
-,"('#le-comte', ""Juste ressentiment ; hé que ne doit point faire celui qui n'était pas seulement son juge, mais son amant ?  Qui n'était pas obligé seulement de ne la pas condamner, mais encore de la sauver ?"")",0.0
-,"('#la-comtesse', ""Je ne dois pas différer plus longtemps à lui demander pardon, Dalinde, marchez devant, et m'ouvrez la passage si le peuple est trop serré."")",0.0
-,"('#dalinde', 'Madame, ou courez-vous inutilement, apprenez devant en quel état est cette affaire : le Baron de Talbot vous en pourra dire quelque chose.')",0.0
-,"('#la-comtesse', ""Et bien, que savez-vous de la Pucelle, et qu'en saurai-je de votre bouche ?"")",0.0
-,"('#le-baron', ""Je vous puis tout dire, Madame, car j'ai tout vu, et mon âme est encore toute émue de compassion pour sa peine, d'admiration pour sa vertu, et d'étonnement pour les miracles qui l'ont suivie, la connaissance particulière que j'avais de la valeur, m'a donné le désir de voir sa mort, pour découvrir su sa générosité n'était point un déguisement, ou une stupidité.  Mais elle a bien montré que c'était une vertu toute héroïque ; la couleur de son visage n'a point changé devant le bûcher et le feu qui l'attendait, son corps n'a point frémi, et n'en a détourné les yeux que pour regarder le Ciel, et lui adresser des prières qui ont touché de pitié l'âme de ceux qui les ont ouïes, et fait couler des larmes de leurs yeux ; les sentiments du peuple paraissaient bien divers dans les propos que chacun tenait, mais tous demeuraient d'accord que son supplice était bien rigoureux.  Au point de l'exécution, je les ai vu tout pâlir, il ont tremblé, ils ont tourné la tête et jeté des soupirs et des cris effroyables que la tendresse a tirés du fond de leur coeur ; et à juger des personnes par la contenance extérieure, on eut pu croire que tout le peuple était coupable, et qu'elle seule en considérait le supplice.  Cependant la flamme ayant gagné l'artifice et les poudres ensouffrées qui l'environnaient, en peu de temps sa vie s'est éteinte dans le feu, et son corps s'est confondu dans les cendres de son bûcher sans aucun reste apparent.  Mais quand on a voulu jeter ses cendres au vent, on a découvert un prodige bien épouvantable ; on a trouvé son coeur tout entier plein de sang, et sans aucune trace de feu qui venait de consommer son corps ; je l'ai vu, Madame, et plus grand part du peuple l'a vu aussi bien que moi, de sorte qu'il a fallu le remettre dans un second brasier pour le détruire  "")",0.0
-,"('#le-duc', 'Que les démons ont eu de peine à céder à la Justice, et à quitter ce coeur détestable qui servait de trône à leur malice et à leur rage.')",0.0
-,"('#le-comte', 'Dites plutôt que ce coeur invincible à tant de malheurs, avait reçu du Ciel cette grâce de survivre à son supplice et que ce miracle est un ouvrage de Dieu pour manifester son innocence.')",0.0
-,"('#despinet', ""Ha ! Je n'en doute plus, nous l'avons condamnée, mais Dieu l'a justifie.  Cruels ministres de l'iniquité, pourquoi avez-vous empêché l'effet de mes ressentiments, et le respect que je m'efforce de lui rendre ?  Au moins ne m'empêchez pas de publier votre crime et le mien, et pour satisfaire le Ciel, je confesse à tout le monde qu'elle est morte innocente, et que nous avons été les esclaves de la tyrannie."")",0.0
-,"('#le-duc', ""Retirez d'ici ce lâche importun, et sans nous donner la peine de juger sa perfidie, qu'on le chasse hors de la ville sans suite et sans aucun secours, et que son désespoir dans un général abandonnement lui conseille sa propre mort, ou quelque chose de pire. On tire Despinet dehors en disant."")",0.0
-,"('#despinet', ""Considérez au moins, Barbares, que c'est la peine dont j'avais été menacé par la Pucelle."")",0.0
-,"('#un-soldat', ""Prodigieux événement.  Hé !  Dieu qu'ai-je vu ?"")",0.0
-,"('#le-duc', ""D'où vient cet effroi.  Parle sans différer."")",0.0
-,"('#un-soldat', ""Seigneur, au milieu de la place Milde vient d'être frappé d'une terrible maladie ; le visage les mains et tout le corps lui ont blanchi soudainement, mais aucune difformité si étrange que chacun s'en est facilement aperçu : tous ceux qui l'environnent s'en sont écartés avec grands cris ; et une secrète horreur qu'il semble porter avec lui, le fait abandonner de tout le monde, comme s'il avait la peste, et qu'il pût donner avec les regards."")",0.0
-,"('#la-comtesse', ""Vengeance du Ciel contre les persécuteurs de cette saint fille ; mais que ferai-je pour l'éviter, moi qui suis la plus coupable ?  Ah je ne le puis, je sens dans toutes mes veines un trait de feu qui s'y glisse avec mon sang : les flammes de son trépas sont éteintes, et celle de mon tourment s'allument. "")",0.0
-,"('#dalinde', 'Madame, revenez à vous.')",0.0
-,"('#la-comtesse', ""Ne me touchez pas Dalinde, et gardez de vous embraser en m'approchant ; puis-je trouver quelque remède au mal qui me dévore ?  Non, certes, car il est dans mon propre coeur, ma conscience le produit pas ses remords, je ne puis m'en séparer.  Quels moments hideux viennent de sortir de mon sein ?  Quelle serpents me poursuivent ?  Quelle horreur m'environne ?  Ha !  Cherchons à mourir pour satisfaire la justice divine qui me presse."")",0.0
-,"('#le-comte', ""Dalinde, suivez-la de près, ne la quittez point, et la fautes conduire en son appartement, je m'y rendrai bientôt."")",0.0
-,"('#canchon', 'Bon Dieu, je suis mort, un trait invisible me vient percer le coeur. Il tombe.')",0.0
-,"('#le-comte', 'Prompts et merveilleux effets des prédictions de la Pucelle.')",0.0
-,"('#le-duc', 'Il a sans doute perdu la vie.')",0.0
"('#le-comte', ""Justes, et prompts effets d'une juste menace ? Enfin craignez pour vous, craignez pour votre race."")","('#le-comte', 'Craignez maintenant pour vous et vos enfants.')",0.28330162167549133
