,corneillep-veuve,corneillep-veuve-34,Cost,Operation Type
498,"('#chrysante', ""Dans ce bien excessif qui passe mon attente, Je soupçonne mes sens d'une infidélité, Tant ma raison s'oppose à ma crédulité. Surprise que je suis d'une telle merveille, Mon esprit tout confus doute encore si je veille ; Mon âme en est ravie, et ces ravissements M'ôtent la liberté de tous remerciements."")","('#chrysante', ""Dans ce bien excessif qui passe mon attente Je soupçonne mes sens d'une infidélité Tant la raison s'oppose à ma crédulité : Surprise que je suis d'une telle merveille Mon esprit tout confus doute encore si je veille, Mon âme en est ravie, et ces ravissements M'ôtent la liberté de tous remerciements."")",0.0,Match
499,"('#doris', ""Souffrez qu'en ce bonheur mon zèle m'enhardisse À vous offrir, madame, un fidèle service."")","('#doris', ""Souffrez qu'en ce bonheur mon aise m'enhardisse À vous offrir Madame, un fidèle service."")",0.0,Match
500,"('#clarice', 'Et moi, sans compliment qui vous farde mon coeur, Je vous offre et demande une amitié de soeur.')","('#clarice', 'Et moi, sans compliment qui vous farde mon coeur Je vous offre et demande une amitié de soeur.')",0.0,Match
501,"('#philiste', ""Toi, sans qui mon malheur était inconsolable, Ma douleur sans espoir, ma perte irréparable, Qui m'as seul obligé plus que tous mes amis, Puisque je te dois tout, que je t'ai tout promis, Cesse de me tenir dedans l'incertitude : Dis-moi par où je puis sortir d'ingratitude ; Donne-moi le moyen, après un tel bienfait, De réduire pour toi ma parole en effet."")","('#philiste', ""Toi sans qui mon malheur était inconsolable, Ma douleur sans espoir, ma perte irréparable, Qui m'as seul obligé plus que tous mes amis, Puisque je te dois tout, que je t'ai tout promis, Cesse de me tenir dedans l'incertitude, Dis-moi par où je puis sortir d'ingratitude, Donne-moi le moyen, après un tel bienfait De réduire pour toi ma parole en effet."")",0.0,Match
502,"('#celidan', ""S'il est vrai que ta flamme et celle de Clarice Doivent leur bonne issue à mon peu de service, Qu'un bon succès par moi réponde à tous vos voeux, J'ose t'en demander un pareil à mes feux. J'ose te demander, sous l'aveu de madame, Ce digne et seul objet de ma secrète flamme, Cette soeur que j'adore, et qui pour faire un choix Attend de ton vouloir les favorables lois."")","('#celidan', ""S'il est vrai que ta flamme et celle de Clarice Doivent leur bonne issue à mon peu de service, Qu'un bon succès par moi réponde à tous vos voeux, J'ose t'en demander un pareil à mes feux. J'ose te demander (sous l'aveu de Madame) Celle qui de tout temps a possédé mon âme, Une soeur qui reçue en mon lit pour moitié D'un lien plus étroit serre notre amitié."")",0.0,Match
503,"('#philiste', ""Ta demande m'étonne ensemble et m'embarrasse : Sur ton meilleur ami tu brigues cette place, Et tu sais que ma foi la réserve pour lui."")","('#philiste', ""Ta demande m'étonne ensemble et m'embarrasse Sur ton meilleur ami tu brigues cette place, Et tu sais que ma foi la réserve pour lui."")",0.0,Match
504,"('#chrysante', ""Si tu n'as entrepris de m'accabler d'ennui, Ne te fais point ingrat pour une âme si double."")","('#chrysante', ""Si tu n'as entrepris de m'accabler d'ennui, Ne te fais point ingrat pour une âme si double."")",0.0,Match
505,"('#philiste', ""Mon esprit divisé de plus en plus se trouble ; Dispense-moi, de grâce, et songe qu'avant toi Ce bizarre Alcidon tient en gage ma foi, Si ton amour est grand, l'excuse t'est sensible ; Mais je ne t'ai promis que ce qui m'est possible ; Et cette foi donnée ôte de mon pouvoir Ce qu'à notre amitié je me sais trop devoir."")","('#philiste', ""Mon esprit divisé de plus en plus se trouble, Dispense-moi de grâce, et songe qu'avant toi Ce colère Alcidon tient en gage ma foi."")",0.0,Match
506,,"('#chrysante', 'Voilà de ta parole un manque trop visible.')",1.0,Deletion
507,,"('#philiste', ""Je t'ai bien tout promis ce qui m'étais possible, Mais une autre promesse ôte de mon pouvoir Ce qu'aux plaisirs reçus je me sis trop devoir."")",1.0,Deletion
508,"('#chrysante', ""Ne te ressouviens plus d'une vieille promesse ; Et juge, en regardant cette belle maîtresse, Si celui qui pour toi l'ôte à son ravisseur N'a pas bien mérité l'échange de ta soeur."")","('#chrysante', ""Ne te ressouviens plus d'une vieille promesse, Et juge en regardant cette belle maîtresse Si celui qui pour toi l'ôte à son ravisseur N'a pas bine mérité l'échange de ta soeur."")",0.0,Match
509,"('#clarice', ""Je ne saurais souffrir qu'en ma présence on dise Qu'il doive m'acquérir par une perfidie : Et pour un tel ami lui voir si peu de foi Me ferait redouter qu'il en eût moins pour moi. Mais Alcidon survient ; nous l'allons voir lui-même Contre un rival et vous disputer ce qu'il aime."")","('#clarice', ""Je ne saurais souffrir qu'en ma présence on die Qu'il doive m'acquérir par une perfidie, Et pour un tel ami lui voir si peu de foi, Me ferait redouter qu'il en eût moins pour moi. Mais Alcidon survient ; nous l'allons voir lui-même Disputer maintenant contre vous ce qu'il aime."")",0.0,Match
510,"('#clarice', ""Mon abord t'a surpris, tu changes de couleur ; Tu me croyais sans doute encore dans le malheur : Voici qui m'en délivre ; et n'était que Philiste À ses nouveaux desseins en ta faveur résiste, Cet ami si parfait qu'entre tous tu chéris T'aurait pour récompense enlevé ta Doris."")","('#clarice', ""Mon abord t'a surpris ? Tu changes de couleur ? Tu me croyais sans doute encore dans le malheur : Voici qui m'en délivre, et n'était que Philiste À ses nouveaux desseins en ta faveur résiste, Cet ami si parfait qu'entre tous tu chéris T'aurait pour récompense enlevé ta Doris."")",0.0,Match
511,"('#alcidon', ""Le désordre éclatant qu'on voit sur mon visage N'est que l'effet trop prompt d'une soudaine rage. Je forcène de voir que sur votre retour Ce traître assure ainsi ma perte et son amour. Perfide ! à mes dépens tu veux donc des maîtresses ? Et mon honneur perdu te gagne leurs caresses ?"")","('#alcidon', ""Le désordre qu'on lit en mon âme étourdie Vient moins de votre aspect que de sa perfidie, Je forcène de voir que sur votre retour Ce traître assure ainsi ma perte et son amour, Ô honte ! Ô crève-coeur ! Ô désespoir ! Ô rage ! Qui venez à l'envi déchirer mon courage, Au lieu de vous combattre unissez vos efforts Afin de désunir mon âme de mon corps, Je tiens le plus cruels pour les plus favorables."")",0.0,Match
512,"('#celidan', ""Quoi ! J'ai su jusqu'ici cacher tes lâchetés, Et tu m'oses couvrir de ces indignités ! Cesse de m'outrager, ou le respect des dames N'est plus pour contenir celui que tu diffames."")","('#celidan', ""Quoi ! J'ai su jusqu'ici cacher tes lâchetés, Et tu m'oses couvrir de ces indignités ! Cesse de m'outrager, ou le respect des dames N'est plus pour contenir celui que tu diffames."")",0.0,Match
513,"('#philiste', ""Cher ami, ne crains rien, et demeure assuré Que je sais maintenir ce que je t'ai juré : Pour t'enlever ma soeur, il faut m'arracher l'âme."")","('#philiste', ""Cher ami, ne crains rien, et demeure assuré Que je sais maintenir ce que je t'ai juré : Pour t'enlever ma soeur, il faut m'arracher l'âme."")",0.0,Match
514,"('#alcidon', ""Non, non, il n'est plus temps de déguiser ma flamme. Il te faut, malgré moi, faire un honteux aveu Que si mon coeur brûlait, c'était d'un autre feu. Ami, ne cherche plus qui t'a ravi Clarice : Voici l'auteur du coup, et voilà le complice. Adieu : ce mot lâché, je te suis en horreur."")","('#alcidon', ""Non, non, il n'est plus temps de déguiser ma flamme. Il te faut, malgré moi, faire un honteux aveu Que si mon coeur brûlait, c'était d'un autre feu. Ami, ne cherche plus qui t'a ravi Clarice : Voici l'auteur du coup, et voilà le complice. Adieu : ce mot lâché, je te suis en horreur."")",0.0,Match
515,"('#chrysante', ""Eh bien ! Rebelle, enfin sortiras-tu d'erreur ?"")","('#chrysante', ""Et bien rebelle, enfin sortiras-tu d'erreur ?"")",0.0,Match
516,"('#celidan', ""Puisque son désespoir vous découvre un mystère Que ma discrétion vous avait voulu taire, C'est à moi de montrer quel était mon dessein. Il est vrai qu'en ce coup de lui prêtai la main : La peur que j'eus alors qu'après ma résistance Il ne trouvât ailleurs trop fidèle assistance..."")","('#celidan', ""Puisque son désespoir vous découvre un mystère Que ma discrétion vous avait voulu taire, C'est à moi de montrer quel était mon dessein. Il est vrai qu'en ce coup je lui prêtai la main, La peur que j'eus alors qu'après ma résistance Il ne trouvât ailleurs trop fidèle assistance..."")",0.0,Match
517,"('#philiste', ""Quittons là ce discours, puisqu'en cette action La fin m'éclaircit trop de ton intention, Et ta sincérité se fait assez connaître. Je m'obstinais tantôt dans le parti d'un traître ; Mais au lieu d'affaiblir vers toi mon amitié, Un tel aveuglement te doit faire pitié. Plains-moi, plains mon malheur, plains mon trop de franchise, Qu'un ami déloyal a tellement surprise ; Vois par là comme j'aime, et ne te souviens plus Que j'ai voulu te faire un injuste refus. Fais, malgré mon erreur, que ton feu persévère ; Ne punis point la soeur de la faute du frère ; Et reçois de ma main celle que ton désir, Avant mon imprudence, avait daigné choisir."")","('#philiste', ""Quittons là ce discours, puisqu'en cette action La fin m'éclaircit trop de ton intention, Et ta sincérité se fait assez connaître. Je m'obstinais tantôt dans le parti d'un traître, Mais au lieu d'affaiblir vers toi mon amitié Un tel aveuglement te doit faire pitié, Plains-moi, plains mon malheur, plains mon trop de franchise Qu'un ami déloyal a tellement surprise, Vois par là comme j'aime, et perds le souvenir Qu'un traître contre toi tu m'as vu maintenir. Bien que ma flamme au point d'avoir sa récompense De me venger de lui pour l'heure me dispense, Il jouira fort peu de cette vanité Fais malgré mon erreur que ton feu persévère, Ne punis point la soeur de la faute du frère, Et reçois de ma main que ton désir Par avant cette offense avait voulu choisir."")",0.0,Match
518,"('#clarice', ""Une pareille erreur me rend toute confuse ; Mais ici mon amour me servira d'excuse : Il serre nos esprits d'un trop étroit lien Pour permettre à mon sens de s'éloigner du sien."")","('#clarice', ""Une pareille erreur me rend toute confuse, Mais ici mon amour me servira d'excuse, Il serre nos esprits d'un trop étroit lien, Pour permettre à mon sens de s'éloigner du sien."")",0.0,Match
519,"('#celidan', ""Si vous croyez encore que cette erreur me touche, Un mot me satisfait de cette belle bouche ; Mais, hélas ! Quel espoir ose rien présumer, Quand on n'a pu servir, et qu'on n'a fait qu'aimer ?"")","('#celidan', ""Si vous croyez encore que cette erreur me touche Un mot me satisfait de cette belle bouche ; Mais hélas, mon souci, je n'ose avoir pensé, Que sans avoir servi je sois récompensé."")",0.0,Match
520,"('#doris', ""Réunir les esprits d'une mère et d'un frère, Du choix qu'ils m'avaient fait avoir su me défaire, M'arracher à Florange et m'ôter Alcidon, Et d'un coeur généreux me faire l'heureux don, C'est avoir su me rendre un assez grand service Pour espérer beaucoup avec quelque justice. Et puisqu'on me l'ordonne, on peut vous assurer Qu'alors que j'obéis, c'est sans en murmurer."")","('#doris', ""Ici votre mérite est joint à leur puissance, Et la raison s'accorde à mon obéissance, En secondant vos feux je fais par jugement, Ce qu'ailleurs je ferais par le commandement."")",0.18,Substitution
521,"('#celidan', ""À ces mots enchanteurs tout mon coeur se déploie, Et s'ouvre tout entier à l'excès de ma joie."")","('#celidan', ""À ces mots enchanteurs mon martyre s'apaise, Et je ne conçois rien de pareil à mon aise. Pourvu que ce propos soit suivi d'un baiser."")",0.22,Substitution
522,,"('#chrysante', ""Ma fille ton devoir ne le peut refuser. Leur exemple mon coeur t'oblige à la pareille."")",1.0,Deletion
523,,"('#clarice', ""Mais je n'ai point de mère ici qui me conseille, Tu prends toujours d'avance."")",1.0,Deletion
524,"('#chrysante', ""Que la mienne est extrême, et que sur mes vieux ans Le favorable ciel me fait de doux présents ! Qu'il conduit mon bonheur par un ressort étrange ! Qu'à propos sa faveur m'a fait perdre Florange ! Puisse-t-elle, pour comble, accorder à mes voeux Qu'une éternelle paix suive de si beaux noeuds, Et rendre par les fruits de ce double hyménée Ma dernière vieillesse à jamais fortunée !"")","('#chrysante', ""Ô que sur mes vieux ans Le pitoyable Ciel me fait de doux présents ! Qu'il conduit mon bonheur par un ressort étrange ! Qu'à propos sa faveur m'a fait perdre Florange ! Ainsi me donne-t-il pour comble de mes voeux Bientôt des deux côtés quelques petits neveux, Rendant par les doux fruits de ce double hyménée Ma débile vieillesse a jamais fortunée !"")",0.0,Match
525,"('#clarice', ""Cependant pour ce soir ne me refusez pas L'heur de vous voir ici prendre un mauvais repas, Afin qu'à ce qui reste ensemble on se prépare, Tant qu'un mystère saint deux à deux nous sépare."")","('#clarice', ""Cependant pour ce soir ne me refusez pas L'heur de vous voir ici prendre un mauvais repas, Afin qu'à ces plaisirs ensemble on se prépare, Tant qu'un mystère saint deux à deux nous sépare."")",0.0,Match
526,"('#chrysante', 'Nous éloigner de vous avant ce doux moment, Ce serait me priver de tout contentement.')","('#chrysante', 'Vous quitter par avant ce bienheureux moment Ce serait me priver de tout contentement.')",0.0,Match
