mareschala-genereuse-allemande,mareschala-genereuse-allemande-2,Score
-,"('#camille', ""Quand il m'aura vengée, et bientôt, de vous tous. Qu'ai-je dit ? Il s'en va ; M'aurait-il entendu ?  À peine suis-je au port du naufrage rendue,  Et je me jette encore un coup au même vent ;  La colère m'échappe, et me nuit trop souvent,  Ne saurais-je souffrir encore une journée ?  Dois-je ainsi par mes mains troubler ma destinée ?  Désarme-toi, mon coeur, attends encore un peu,  Par un si faible éclair veux-tu perdre un grand feu ? "")",0.0
-,"('#aristandre', ""Le Ciel à la fin se déclare,  Le Destin contre moi fait son dernier effort,  Je vois de tous côté l'appareil de ma mort,  Et ma constance s'y prépare ;  Puisque rien ne me peut aujourd'hui secourir,  Que mes fers sont lassés de ma persévérance,  N'ayant dedans ces lieux vécu que d'espérance,  Si je n'espère plus, ne dois-je pas mourir ?  Camille est dedans les alarmes  Qu'un envieux destin lui livre à mon sujet,  Et de tous les efforts d'un glorieux projet,  Il ne lui reste que des larmes ;  Pour la mienne elle perd sa propre liberté ;  Les Dieux m'ont en horreur, je n'ai plus rien qui m'aide,  Mon mal est sans pareil, et serait sans remède,  Hors le dernier qu'on trouve à perdre la clarté.  Je ne puis vivre de la sorte  Dans le honteux débris d'un destin ruiné,  Et pour sortir enfin d'un malheur obstiné  Un fer m'en ouvrira la porte :  Je n'ai déjà que trop différé ce dessein ;  Mais je crois que la mort s'entend avec ma vie,  La cruelle qu'elle est résiste à mon envie,  Je la cherche partout, et la porte en mon sein.  Chaque moment fait que j'expire,  Et tant de morts pourtant ne me consument pas ;  Ne saurais-je trouver, ô Dieux ! Un vrai trépas,  D'un si véritable martyre ?  Je ne vis que par force, et ne meurs qu'en désir ;  Le malheur à ce corps sert d'une âme nouvelle ;  Un contraire Destin, qui me fuit, et m'appelle,  Me tient vif aux douleurs, et mort à tout plaisir.  Amour que faut-il que je fasse ?  Prête un dard à la Mort, les tiens sont plus puissants ;  Un favorable coup fera dire à mes sens  Que c'est d'amour que je trépasse :  Mais ce Dieu me refuse, et me dit tout jaloux  Qu'il ne veut pas en moi détruire son Empire,  Que Camille aujourd'hui se plaint que je soupire ;  Et me doit faire ailleurs mourir d'un trait plus doux.  Hélas ! Je me repais d'un songe,  Puis-je toucher ce bien jamais que du penser ?  Amour en m'en privant, pour me récompenser,  Donne des appas au mensonge :  Non non, tous ces espoirs m'ont trompé trop souvent ; Préparons dans ma fin celle de tant de charmes, Un orage de sang sur une mer de larmes, Où mon espoir perdu me servira de vent. STANCES."")",0.0
-,"('#adraste', ""Nous voici tous venus sans bruit, sans violence ; Ô favorable nuit ! Ton ombre et ton silence, Qui cachent un triomphe en ce sourd appareil,  Feront tantôt rougir de honte le Soleil.  De vrai, je pense voir déjà même l'Aurore  Qui s'habille pompeuse à ce jour qu'elle honore ;  La nuit, qui m'a conduit dans son obscurité,  En ma seule faveur appelle la clarté ;  Voici juste en son point l'heure de l'entreprise ;  Qu'attendrons-nous de plus ? "")",0.0
-,"('#felismon', ""Ménipe : ah ! Je l'avise ?  Voyez-vous comme un Dieu l'amène à point nommé"")",0.0
-,"('#adraste', ""Ami, nous t'attendions, est-on point alarmé ? "")",0.0
-,"('#menipe', ""Je crois qu'ils sont touchés du bâton de Mercure ;  Le travail aux fossés de puis six heures dure,  Deux cents hommes dedans cette nuit l'ont rempli,  Rien ne les troublés, l'ouvrage est accompli ;  Je pense qu'on pourrait jusqu'au lit les surprendre. "")",0.0
-,"('#adraste', ""Allons doncques, Amis, donnons sans plus attendre :  Plutôt que son éclair ce foudre doit passer ;  Nous n'aurons pas de quoi seulement nous lasser. "")",0.0
-,"('#menipe', 'Pour renfort au-dedans nous trouverons Camille. ')",0.0
-,"('#adraste', ""Aux armes, à l'assaut, qu'on échelle la Ville.  Ici il se fait un grand tintamarre de Trompettes et de Tambours, ils tournent derrière le théâtre du côté du Château, et l'on entend que le bruit. "")",0.0
-,"('#coryleon', ""Ô Cieux ! Je suis trahi, les voilà triomphants ;  Accourez, citoyens, hommes, femmes, enfants ;  Alarme ! Ils sont dedans, le Palais est en proie,  Tout n'est que fer et feu, voici la nuit de Troie :  N'aurai-je aucun des miens qui me prête la main ?  C'est ici, courez-là : Dieux ! Je me tue en vain,  Je vois de tous côté l'Ennemi qui se coule ;  Allons chercher la mort dans le sang et la foule.  Ici le bruit recommencera des Trompettes et des Tambours."")",0.0
-,"('#aristandre', ""Que j'adore ce coeur, Dieu de ma liberté ;  Que je baise ces yeux, dont la divine clarté  Rallume un feu nouveau dans mon âme ravie ;  Que j'accole ces bras, à qui je dois la vie ;  Beau sein, où sont nourris et vivent mes esprits,  Que je meure sur toi, de trop d'amour épris ;  Belle bouche, beau front au dessous de ces armes  Tu ris à mon désir, tu me perds et me charmes ;  Cette fureur accroît leur grâce, et mon amour. "")",0.0
-,"('#camille', ""Cher Époux, je commence à vivre par ce jour ;  Je ne sais dans tes bras que je ne meure d'aise. "")",0.0
-,"('#felismon', ""Il faut les séparer, quoique je leur déplaise.  Monsieur, vous n'êtes pas beaucoup en sûreté,  Couvrez-vous du Harnais que je tiens apprêté ;  Ici votre salut pend encore en balance ;  Souvent un peuple ému s'arme de violence ;  Mettez-vous en état contre tous leurs efforts. "")",0.0
-,"('#aristandre', ""Oui ; pour moi l'on travaille, et cependant je dors :  Achevons ce théâtre, et l'exploit d'une Dame ;  Donne-moi cet écu, donne-moi cette lame. "")",0.0
-,"('#camille', 'Tu seras donc armé de ma main en ce lieu. ')",0.0
-,"('#aristandre', ""Dessous cette faveur j'attaquerais un Dieu.  Ici Camille aide à armer Aristandre sur le théâtre."")",0.0
-,"('#cloriande', ""J'ai couru tous les coins, ma peine est inutile,  Tour s'oppose à mes voeux ; Où serais-tu, Camille ?  Ne la caches-tu point, Amour ? Ne puis-je pas  Armée à cet effet me rendre sur ses pas ?  Me suis-je donc en vain de ces armes couverte ?  Ne saurais-je trouver mon salut, ou ma perte ?  Mon désespoir me lasse à force de courir. "")",0.0
-,"('#aristandre', 'Adraste, me voilà prêt à te secourir. ')",0.0
-,"('#cloriande', ""Mais ne la vois-je pas là-bas, près d'Aristandre ?  Va, Cloriande, cours ; elle semble t'attendre.  Elle descend sur le Théâtre par derrière la tapisserie, pour aller attaquer Cloriande. "")",0.0
-,"('#camille', 'Le Château pris, allons faire un dernier effort. ')",0.0
-,"('#cloriande', ""Arrête ; en ta victoire est le coup de ta mort.  Ma main trahit mon coeur ; ah ! Le sort m'a trompée.  Le Pistolet ayant manqué."")",0.0
-,"('#camille', ""Et moi, je ne la suis jamais de cette épée.  Ici elles se battent : Camille, après quelque légère résistance lui porte un dernier coup d'épée, qu'Aristandre rompt en l'empêchant de porter. "")",0.0
-,"('#aristandre', 'Holà ; Je vous le romps : Mon Coeur, que fais-tu ?  Ce coup eût à jamais offensé ta vertu ;  Quel désespoir, Madame, ainsi vous précipite ?  Puis levant le casque à Cloriande. ')",0.0
-,"('#cloriande', ""Ô Mort ! En te cherchant faut-il que je t'évite ? "")",0.0
-,"('#camille', ""Madame, vous toucher ? Dans ce coupable sein  Plutôt je tournerais et mon fer, et ma main ;  Vivez, de notre sexe et l'honneur et la gloire. "")",0.0
-,"('#cloriande', ""Dis doncque pour servir de lustre à ta victoire ;  Vivre plus qu'on ne peut c'est mourir doublement,  Tuez-moi… "")",0.0
-,"('#aristandre', ""C'est en vain. "")",0.0
-,"('#cloriande', 'Je mourrai. ')",0.0
-,"('#aristandre', ""Nullement.  Conduis-la, Félismon, et que l'on m'en réponde.  Félismon l'emmène."")",0.0
-,"('#adraste', 'Ainsi dans un moment vont les choses du monde ;  La Ville est sous ma main, déjà tout est réduit. ')",0.0
-,"('#aristandre', ""Voici de vos travaux le misérable fruit ;  Embrassons-nous, mon Frère, et tu m'es plus encore,  Tu m'es un autre Dieu, permets que je t'adore. "")",0.0
-,"('#adraste', ""Monsieur, si vous m'aimez, ne parlons point ainsi. "")",0.0
-,"('#camille', ""Viens doncque, cher Ami, que je t'embrasse aussi ;  Je te dois tout mon bien, entière je m'engage. "")",0.0
-,"('#adraste', ""Mes armes n'ont rien fait que sous votre courage :  Mon Frère, après le Ciel, par elle vous vivez,  Elle vous a conquis deux fois, vous lui devez  (Hors de vos passions) et l'honneur, et la vie ;  Vivez heureux Amants, sans trouble et sans envie,  Jouissez du repos qu'on trouve dans le port.  Mais premier il nous faut par un plus doux effort  Calmer l'orage, et rendre en faveur de Camille  Cette Ville à son Prince, et son Prince à la Ville ;  L'ordre partout remis, sans soupçon sans terreur  Nous irons de ce coup avertir l'Empereur ;  Un Soleil sortira plus beau de ces Ténèbres,  Coryléon a fait vos noces plus célèbres :  Allons rendre d'un coup deux Astres à la Cour. "")",0.0
-,"('#aristandre', ""Ne précipitons rien, j'espère que ce jour  Doit encore servir à quelque autre merveille ;  Sur un nouveau dessein mon esprit se réveille :  Entrons ; quelques moments vous le feront savoir. "")",0.0
-,"('#camille', ""Que tout change, après vous je n'ai plus rien à voir. "")",0.0
"('#aristandre', ""Vous pouvez, il est vrai, si vous m'aimez, ma Reine,  Nous conserver tous deux avec un peu de peine :  Souffrez que je m'en aille où m'appelle un destin,  Pour revenir ici dès le premier matin ;  Sitôt que j'aurai su ce que l'on me demande,  À quelle intention sa Majesté me mande,  Il n'est Dieu de la Cour qui m'y puisse tenir,  Je m'en vais, pour aller moins que pour revenir ;  Prenez, et me donnez un peu de patience. "")","('#coryleon', ""Astres injurieux ! Qui ne savez que nuire,  Qui ne faites nos jours qu'afin de les détruire,  Qui ne m'avez été de tout temps qu'ennemis,  Voyez l'état dernier enfin où je suis mis ;  Surpris, emprisonné dedans ma propre Ville,  Qui n'est plus au Vainqueur qu'une masse servile,  Esclave d'un captif qui force ma Maison,  Même au milieu des miens je me trouve en prison ;  Cette place me nuit, qui devait me défendre,  Et je perds mon refuge où je devais le prendre ;  Où même l'attendait un supplice dernier  Le criminel triomphe, et m'y tient prisonnier :  Ô Dieux ! Injustes Dieux ! Après un tel outrage  Qui vous adorerait n'aurait point de courage,  Humble vous invoquer, après m'avoir jeté  Dans ce gouffre honteux, ô quelle lâcheté !  Nous surcharger de maux, et faibles que nous sommes,  Qu'est-ce que réveiller l'impiété des hommes ?  Souffrez, Tyrans, souffrez nos sensibles clameurs,  Permettez-moi les cris pour le moins quand je meurs,  Que notre violence à la vôtre s'attache,  Que la douleur excuse un propos qu'elle arrache ;  Ce que nous endurons, oyez-le seulement.  La fureur où je suis m'emporte tellement,  Que sans égard de lieu, de temps, ni de personne…  En effet l'on m'écoute, un peu de bruit résonne.  Il se fait du bruit dans une autre chambre à côté, où est enfermée Cloriande."")",0.6811862587928772
"('#roseline', ""Et bien, je veux dompter ici ma défiance ;  J'apprends que pout t'avoir il te faut mériter,  Et mes maux se pourront pour mérites conter."")","('#cloriande', ""Que je vive contrainte en cette extrémité ?  Ne le crois pas, Amour, mon sort est limité ;  Quoique la Parque fuie un coeur qui la réclame,  Ce bras dedans mon sang doit éteindre ma flamme ;  Méchante que je suis, autre main ne peut pas  Ni d'un plus juste effort m'envoyer au trépas :  Aristandre échappé, qu'est-il besoin de feindre :  Je n'espère plus rien, et n'ai plus rien à craindre :  Sus, ma rage, achevons ma vie et ma douleur ;  De mon sein la trop vive et coupable chaleur  Pour ce coup seulement doit paraître innocente,  Animant mon courroux d'une force puissante ;  Comme un feu m'a blessée, un feu me guérira. "")",0.642835795879364
"('#aristandre', ""Que ne mérite pas enfin cette victoire,  Telle, qu'en l'avouant je n'ose pas la croire ?  Il faut sortir du monde, à peine dans les Cieux  Est-il honneur qui vaille un coup si glorieux ?  Que je m'en vais content au milieu du supplice !  Ciel, que j'estime peu tes traits, et ta malice ! "")","('#coryleon', ""Ô Cieux ! Mais écoutons où sa fureur ira ;  C'est ma Soeur, je l'entends, son désespoir explique  Sur un sujet caché la douleur qui la pique. "")",0.5407615900039673
"('#roseline', ""Moi, je n'ai plus d'espoir, ni de crainte qu'en toi ;  Tu fais mes passions, mon bonheur, et ma foi,  Tu peux, comme il te plaît, me retenir en vie,  Tu m'en peux retirer, s'il te vient cette envie ;  Cela certes t'oblige à me prendre à merci,  À tenir ta promesse, et revenir ici,  Pour rejoindre à mon corps l'âme que tu m'emportes,  Et pour ressusciter mes espérances mortes ;  Me le promets-tu pas ? Jures-en par les Cieux. "")","('#cloriande', ""Que tu me fais mourir, ô Mort, en t'attendant !  Ce supplice à mon crime enfin va répondant ;  C'est trop peu d'une mort, à moi, qui l'ai donnée  Mille fois à ma Soeur, qu'on laisse abandonnée,  Et qui se plaint peut-être au fond d'une prison  Bien moins de ses tourments, que de ma trahison ;  Innocente Princesse, hélas ! Je t'ai perdue,  Un soupçon fut ton crime, une Soeur t'a vendue,  Ma seule confidence et ta facilité  Accordèrent ta perte à ma subtilité,  Ma flamme se couvrit de l'ombre de la tienne. "")",0.6640090346336365
"('#aristandre', ""Encore par-delà, s'il s'y trouve des Dieux ;  Faut-il pousser en haut les feux qui même y tendent ?  Presser en bas les eaux, qui toujours y descendent ?  Me faut-il appeler à mon centre, à mon bien ?  Attiré de vos traits, faut-il autre lien ? "")","('#coryleon', ""Las ! Je n'ai plus de force en moi qui me soutienne ;  Malheureux, qu'ai-je fait ? Vertueuse Beauté,  Tu punis un Tyran dedans sa cruauté. "")",0.43059372901916504
"('#roseline', ""Je t'en veux donner un, qui te suive dans Prague,  Qui t'en retire aussi ; regarde cette bague ;  Par elle mon Mari vit son désir content ;  Je te promets le même en me la rapportant,  Et te la mets au doigt, afin qu'il te souvienne,  Absent, de ta promesse autant que de la mienne,  Qu'elle soit… Mais que sens-je ? Une peur, un frisson,  Une sueur de glace, ou plutôt un glaçon ;  Il tombe sur mon coeur, je n'en puis plus, je pâme,  Soutiens-moi, je m'en vais, recueille, Ami, mon âme.  Elle tombe évanouie."")","('#cloriande', ""Et sans que l'Innocente eût de vices en elle,  Ma jalouse fureur la rendit criminelle :  Ainsi fais-je le mal, elle en a le tourment ;  Et coupable je vis sans autre châtiment ?  Non, mourons, ma raison me condamne et me juge,  La mort est mon supplice, et sera mon refuge ;  C'est par là que je veux, Amour, te surmonter ;  Mais en ce cas, avant que de rien attenter,  De crainte que ma mort demeure infructueuse,  Je te veux décharger, Princesse vertueuse ;  Entends ce qu'un bon sens me fait dire, et reçois  Ce criminel aveu, ma Soeur, où que je sois  Et toi, que je rendis ministre de ma rage,  Que tardes-tu, mon Frère, à punir cet outrage ?  N'est-il pas temps d'ouvrir les yeux à ton malheur ?  Ma trahison n'a plus ni force ni couleur ;  Voilà ton Palais pris, et ta Ville forcée,  Ton pouvoir mis à bas, ta Grandeur renversée ;  À mon occasion tout cela s'est commis ;  N'en cherche point la cause, ou d'autres ennemis,  C'est moi qui t'ai perdu, qui perdis Roseline,  Qui mis dans ta Maison le discorde maline,  Qui chassai de vos coeurs la paix, leur Élément,  Qui volai son honneur, et ton contentement :  Viens donc pour me punir, avant que je le fasse ;  Mon repentir est grand, ma faute le surpasse ;  Je ne me puis souffrir, et ne vis, mon Germain,  Qu'en attendant la mort et le coup de ta main ;  Prends ce qu'il faut de sang pour une double injure. "")",0.695453405380249
"('#aristandre', ""Ô Cieux ! Madame ! Et quoi ? Me quittez-vous ainsi ?  Vous laissez-vous mourir ? Ah ! Que je meurs aussi ;  Ouvrez l'oeil seulement, pour voir comme j'expire,  Que fais-je ? Ici l'avis le meilleur est le pire ;  Si l'on nous vient trouver tous deux en cet état ?  Ô Mort ! Qu'il vaudrait mieux que ton dard m'emportât !  Change de coup, aveugle, et me prends au lieu d'elle ;  Ne saurais-tu faillir ? À moi, frappe, cruelle !  Dieu ! Voilà son esprit qui passe en soupirant,  Mais non, c'est que son coeur respire en l'attirant.  Courage, c'en est fait, efforcez-vous, Madame. "")","('#coryleon', ""Criminelle, qui fait horreur à la Nature,  Ton sang est trop indigne, et ne suffirais pas  Pour expier ta faute et la mienne en ce cas ;  Ô Prince infortuné ! Ta perte en cet outrage  N'est que le moindre coup d'un si cruel orage ? "")",0.6947757005691528
