montchretien-hector,giraudoux-la-guerre-de-troie-n-aura-pas-lieu,Score
-,"('#demokos', ""Parce qu'il prête aux épithètes, ventru et bancal comme il est."")",0.0
-,"('#abneos', 'Dis donc, moule à tarte !')",0.0
-,"('#paris', ""Non.  Abnéos ne m'inspire pas.  Mais en face de toi, si tu veux."")",0.0
-,"('#demokos', ""De moi ?  Parfait !  Tu vas voir ce que c'est, l'épithète improvisée !  Compte dix pas...  J'y suis...  Commence..."")",0.0
-,"('#hecube', 'Regarde le bien.  Tu seras inspiré.')",0.0
-,"('#paris', 'Vieux parasite !  Poète aux pieds sales !')",0.0
-,"('#demokos', 'Une seconde...  Si tu faisais précéder les épithètes du nom, pour éviter les méprises...')",0.0
-,"('#paris', 'En effet, tu as raison...  Demokos !  OEil de veau !  Arbre à pellicules !')",0.0
-,"('#demokos', ""C'est grammaticalement correct, mais bien naïf.  En quoi le fait d'être appelé arbre à pellicules peut-il me faire monter l'écume aux lèvres et me pousser à tuer !  Arbre à pellicules est complètement inopérant."")",0.0
-,"('#hecube', ""Il t'appelle aussi oeil de veau."")",0.0
-,"('#demokos', ""OEil de veau est un peu mieux...  Mais tu vois comme tu patauges, Pâris ?  Cherche donc ce qui peut m'atteindre.  Quels sont mes défauts, à ton avis ?"")",0.0
-,"('#paris', ""Tu es lâche, ton haleine est fétide, et tu n'as aucun talent."")",0.0
-,"('#demokos', 'Tu veux une gifle ?')",0.0
-,"('#paris', ""Ce que j'en dis, c'est pour te faire plaisir."")",0.0
-,"('#la-petite-polyxene', ""Pourquoi gronde-t-on l'oncle Demokos, Maman ?"")",0.0
-,"('#hecube', ""Parce que c'est un serin, chérie !"")",0.0
-,"('#demokos', 'Vous dites, Hécube ?')",0.0
-,"('#hecube', 'Je dis que tu es un serin, Demokos.  Je dis que si les serins avaient la bêtise, la prétention, la laideur et la puanteur des vautours, tu serais un serin.')",0.0
-,"('#demokos', ""Tiens, Pâris !  Ta mère est plus forte que toi.  Prends modèle.  Une heure d'exercice par jour et par soldat, et Hécube nous donne la supériorité en épithètes.  Et pour le chant de la guerre, je ne sais pas non plus s'il n'y aurait pas avantage à le lui confier..."")",0.0
-,"('#hecube', ""Si tu veux.  Mais je ne dirais pas qu'elle ressemble à Hélène."")",0.0
-,"('#demokos', ""Elle ressemble à quoi, d'après toi ?"")",0.0
-,"('#hecube', 'Je te le dirai quand la porte sera fermée.')",0.0
-,"('#hector', ""Elle va l'être."")",0.0
-,"('#demokos', 'Un moment, Hector !')",0.0
-,"('#hector', ""La cérémonie n'est pas prête ?"")",0.0
-,"('#hecube', ""Si.  Les gonds nagent dans l'huile d'olive.\n"")",0.0
-,"('#hector', 'Alors ?')",0.0
-,"('#priam', ""Ce que nos amis veulent dire, Hector, c'est que la guerre aussi est prête.  Réfléchis bien.  Ils n'ont pas tort.  Si tu fermes cette porte, il va peut-être falloir la rouvrir dans une minute."")",0.0
-,"('#hecube', ""Une minute de paix, c'est bon à prendre."")",0.0
-,"('#hector', ""Mon père, tu dois pourtant savoir ce que signifie la paix pour des hommes qui depuis des mois se battent.  C'est toucher enfin le fond pour ceux qui se noient ou s'enlisent.  Laisse-nous prendre pied sur le moindre carré de paix, effleurer la paix une minute, fût-ce de l'orteil !"")",0.0
-,"('#priam', ""Hector, songe que jeter aujourd'hui la paix dans la ville est aussi coupable que d'y jeter un poison.  Tu vas y détendre le cuir et le fer.  Tu vas frapper avec le mot paix la monnaie courante des souvenirs, des affections, des espoirs.  Les soldats vont se précipiter pour acheter le pain de paix, boire le vin de paix, étreindre la femme de paix, et dans une heure tu les remettras face à la guerre."")",0.0
-,"('#hector', ""La guerre n'aura pas lieu ! On entend des clameurs du côté du port."")",0.0
-,"('#demokos', 'Non ?  Écoute !')",0.0
-,"('#hector', ""Fermons les portes.  C'est ici que nous recevrons tout à l'heure les Grecs.  La conversation sera déjà assez rude.  Il convient de les recevoir dans la paix."")",0.0
-,"('#priam', 'Mon fils, savons-nous même si nous devons permettre aux Grecs de débarquer ?\n')",0.0
-,"('#hector', ""Ils débarqueront.  L'entrevue avec Ulysse est notre dernière chance de paix."")",0.0
-,"('#demokos', 'Ils ne débarqueront pas.  Notre honneur est en jeu.  Nous serions la risée du monde...')",0.0
-,"('#hector', 'Et tu prends sur toi de conseiller au Sénat une mesure qui signifie la guerre ?')",0.0
-,"('#demokos', 'Sur moi ?  Tu tombes mal.  Avance, Busiris.  Ta mission commence.')",0.0
-,"('#hector', 'Quel est cet étranger ?')",0.0
-,"('#demokos', ""Cet étranger est le plus grand expert vivant du droit des peuples.  Notre chance veut qu'il soit aujourd'hui de passage dans Troie.  Tu ne diras pas que c'est un témoin partial.  C'est un neutre.  Notre Sénat se range à son avis, qui sera demain celui de toutes les nations."")",0.0
-,"('#hector', 'Et quel est ton avis ?')",0.0
-,"('#busiris', ""Mon avis, princes, après constat de visu et enquête subséquente, est que les Grecs se sont rendus vis-à-vis de Troie coupables de trois manquements aux règles internationales.  Leur permettre de débarquer serait vous retirer cette qualité d'offensés qui vous vaudra, dans le conflit, la sympathie universelle."")",0.0
-,"('#hector', 'Explique-toi.')",0.0
-,"('#busiris', ""Premièrement ils ont hissé leur pavillon au ramat et non à l'écoutière.  Un navire de guerre, princes et chers collègues, hisse sa flamme au ramat dans le seul cas de réponse au salut d'un bateau chargé de boeufs.  Devant une ville et sa population, c'est donc le type même de l'insulte.  Nous avons d'ailleurs un précédent.  Les Grecs ont hissé l'année dernière leur pavillon au ramat en entrant dans le port d'Ophéa.  La riposte a été cinglante.  Ophéa a déclaré la guerre."")",0.0
-,"('#hector', ""Et qu'est-il arrivé ?"")",0.0
-,"('#busiris', ""Ophéa a été vaincue.  Il n'y a plus d'Ophéa, ni d'Ophéens."")",0.0
-,"('#hecube', 'Parfait.')",0.0
-,"('#busiris', ""L'anéantissement d'une nation ne modifie en rien l'avantage de sa position morale internationale.\n"")",0.0
-,"('#hector', 'Continue.')",0.0
-,"('#busiris', ""Deuxièmement, la flotte grecque en pénétrant dans vos eaux territoriales a adopté la formation dite de face.  Il avait été question, au dernier congrès, d'inscrire cette formation dans le paragraphe des mesures dites défensives-offensives.  J'ai été assez heureux pour obtenir qu'on lui restituât sa vraie qualité de mesure offensive-défensive : elle est donc bel et bien une des formes larvées du front de mer qui est lui-même une forme larvée du blocus, c'est-à-dire qu'elle constitue un manquement au premier degré !  Nous avons aussi un précédent.  Les navires grecs, il y a cinq ans, ont adopté la formation de face en ancrant devant Magnésie.  Magnésie dans l'heure a déclaré la guerre."")",0.0
-,"('#hector', ""Elle l'a gagnée ?"")",0.0
-,"('#busiris', ""Elle l'a perdue.  Il ne subsiste plus une pierre de ses murs.  Mais mon paragraphe subsiste."")",0.0
-,"('#hecube', ""Je t'en félicite.  Nous avions eu peur."")",0.0
-,"('#hector', 'Achève.')",0.0
-,"('#busiris', ""Le troisième manquement est moins grave.  Une des trirèmes grecques a accosté sans permission et par traîtrise.  Son chef Oiax, le plus brutal et le plus mauvais coucheur des Grecs, monte vers la ville en semant le scandale et la provocation, et criant qu'il veut tuer Pâris.  Mais, au point de vue international, ce manquement est négligeable.  C'est un manquement qui n'a pas été fait dans les formes."")",0.0
-,"('#demokos', 'Te voilà renseigné.  La situation a deux issues.  Encaisser un outrage ou le rendre.  Choisis.')",0.0
-,"('#hector', ""Oneah, cours au-devant d'Oiax !  Arrange-toi pour le rabattre ici."")",0.0
-,"('#paris', ""Je l'y attends."")",0.0
-,"('#hector', ""Tu me feras le plaisir de rester au palais jusqu'à ce que je t'appelle.  Quant à toi, Busiris, apprends que notre ville n'entend d'aucune façon avoir été insultée par les Grecs."")",0.0
-,"('#busiris', ""Je n'en suis pas surpris.  Sa fierté d'hermine est légendaire."")",0.0
-,"('#hector', ""Tu vas donc, et sur-le-champ, me trouver une thèse qui permette à notre Sénat de dire qu'il n'y a pas eu manquement de la part de nos visiteurs, et à nous, hermines immaculées, de les recevoir en hôtes."")",0.0
-,"('#demokos', 'Quelle est cette plaisanterie ?')",0.0
-,"('#busiris', ""C'est contre les faits, Hector."")",0.0
-,"('#hector', ""Mon cher Busiris, nous savons tous ici que le droit est la plus puissante des écoles de l'imagination.  Jamais poète n'a interprété la nature aussi librement qu'un juriste la réalité."")",0.0
-,"('#busiris', ""Le Sénat m'a demandé une consultation, je la donne."")",0.0
-,"('#hector', ""Je te demande, moi, une interprétation.  C'est plus juridique encore."")",0.0
-,"('#busiris', ""C'est contre ma conscience."")",0.0
-,"('#hector', ""Ta conscience a vu périr Ophéa, périr Magnésie, et elle envisage d'un coeur léger la perte de Troie ?"")",0.0
-,"('#hecube', 'Oui.  Il est de Syracuse.')",0.0
-,"('#hector', ""Je t'en supplie, Busiris.  Il y va de la vie de deux peuples.  Aide-nous."")",0.0
-,"('#busiris', ""Je ne peux vous donner qu'une aide, la vérité."")",0.0
-,"('#hector', ""Justement.  Trouve une vérité qui nous sauve.  Si le droit n'est pas l'armurier des innocents, à quoi sert-il ?  Forge-nous une vérité.  D'ailleurs, c'est très simple, si tu ne la trouves pas, nous te gardons ici tant que durera la guerre."")",0.0
-,"('#busiris', 'Que dites-vous ?')",0.0
-,"('#demokos', 'Tu abuses de ton rang, Hector !')",0.0
-,"('#hecube', 'On emprisonne le droit pendant la guerre.  On peut bien emprisonner un juriste.')",0.0
-,"('#hector', ""Tiens-le-toi pour dit, Busiris.  Je n'ai jamais manqué ni à mes menaces ni à mes promesses.  Ou ces gardes te mènent en prison pour des années, ou tu pars ce soir même couvert d'or.  Ainsi renseigné, soumets de nouveau la question à ton examen le plus impartial."")",0.0
-,"('#busiris', 'Évidemment, il y a des recours.\n')",0.0
-,"('#hector', ""J'en étais sûr."")",0.0
-,"('#busiris', ""Pour le premier manquement, par exemple, ne peut-on interpréter dans certaines mers bordées de régions fertiles le salut au bateau chargé de boeufs comme un hommage de la marine à l'agriculture ?"")",0.0
-,"('#hector', ""En effet, c'est logique.  Ce serait en somme le salut de la mer à la terre."")",0.0
-,"('#busiris', ""Sans compter qu'une cargaison de bétail peut être une cargaison de taureaux.  L'hommage en ce cas touche même à la flatterie."")",0.0
-,"('#hector', ""Voilà.  Tu m'as compris.  Nous y sommes."")",0.0
-,"('#busiris', ""Quant à la formation de face, il est tout aussi naturel de l'interpréter comme une avance que comme une provocation.  Les femmes qui veulent avoir des enfants se présentent de face, et non de flanc."")",0.0
-,"('#hector', 'Argument décisif.')",0.0
-,"('#busiris', ""D'autant que les Grecs ont à leur proue des nymphes sculptées gigantesques.  Il est permis de dire que le fait de présenter aux Troyens, non plus le navire en tant qu'unité navale, mais la nymphe en tant que symbole fécondant, est juste le contraire d'une insulte.  Une femme qui vient vers vous nue et les bras ouverts n'est pas une menace, mais une offre.  Une offre à causer, en tout cas..."")",0.0
-,"('#hector', ""Et voilà notre honneur sauf, Demokos.  Que l'on publie dans la ville la consultation de Busiris, et toi, Minos, cours donner l'ordre au capitaine du port de faire immédiatement débarquer Ulysse."")",0.0
-,"('#demokos', ""Cela devient impossible de discuter l'honneur avec ses anciens combattants.  Ils abusent vraiment du fait qu'on ne peut les traiter de lâches."")",0.0
-,"('#le-geometre', 'Prononce en tout cas le discours aux morts, Hector.  Cela te fera réfléchir...')",0.0
-,"('#hector', ""Il n'y aura pas de discours aux morts."")",0.0
-,"('#priam', 'La cérémonie le comporte.  Le général victorieux doit rendre hommage aux morts quand les portes se ferment.\n')",0.0
-,"('#hector', ""Un discours aux morts de la guerre, c'est un plaidoyer hypocrite pour les vivants, une demande d'acquittement.  C'est la spécialité des avocats.  Je ne suis pas assez sûr de mon innocence..."")",0.0
-,"('#demokos', 'Le commandement est irresponsable.')",0.0
-,"('#hector', ""Hélas, tout le monde l'est, les dieux aussi !  D'ailleurs, je l'ai fait déjà, mon discours aux morts.  Je le leur ai fait à leur dernière minute de vie, alors qu'adossés un peu de biais aux oliviers du champ de bataille, ils disposaient d'un reste d'ouïe et de regard.  Et je peux vous répéter ce que je leur ai dit.  Et à l'éventré, dont les prunelles tournaient déjà, j'ai dit : « Eh bien, mon vieux, ça ne va pas si mal que ça...  » Et à celui dont la massue avait ouvert en deux le crâne : « Ce que tu peux être laid avec ce nez fendu !  » Et à mon petit écuyer, dont le bras gauche pendait et dont fuyait le dernier sang : « Tu as de la chance de t'en tirer avec le bras gauche...  » Et je suis heureux de leur avoir fait boire à chacun une suprême goutte à la gourde de la vie.  C'était tout ce qu'ils réclamaient, ils sont morts en la suçant...  Et je n'ajouterai pas un mot.  Fermez les portes."")",0.0
-,"('#la-petite-polyxene', 'Il est mort aussi, le petit écuyer ?')",0.0
-,"('#hector', ""Oui, mon chat.  Il est mort.  Il a soulevé la main droite.  Quelqu'un que je ne voyais pas le prenait par sa main valide.  Et il est mort."")",0.0
-,"('#demokos', 'Notre général semble confondre paroles aux mourants et discours aux morts.')",0.0
-,"('#priam', ""Ne t'obstine pas, Hector."")",0.0
-,"('#hector', 'Très bien, très bien, je leur parle... Il se place au pied des portes.')",0.0
-,"('#hector', ""Ô vous qui ne nous entendez pas, qui ne nous voyez pas, écoutez ces paroles, voyez ce cortège.  Nous sommes les vainqueurs.  Cela vous est bien égal, n'est-ce pas ?  Vous aussi vous l'êtes.  Mais, nous, nous sommes les vainqueurs vivants.  C'est ici que commence la différence.  C'est ici que j'ai honte.  Je ne sais si dans la foule des morts on distingue les morts vainqueurs par une cocarde.  Les vivants, vainqueurs ou non, ont la vraie cocarde, la double cocarde.  Ce sont leurs yeux.  Nous, nous avons deux yeux, mes pauvres amis.  Nous voyons le soleil.  Nous faisons tout ce qui se fait dans le soleil.  Nous mangeons.  Nous buvons...  Et dans le clair de lune !...  Nous couchons avec nos femmes...  Avec les vôtres aussi..."")",0.0
-,"('#demokos', 'Tu insultes les morts, maintenant ?')",0.0
-,"('#hector', 'Vraiment, tu crois ?')",0.0
-,"('#demokos', 'Ou les morts, ou les vivants.')",0.0
-,"('#hector', 'Il y a une distinction...')",0.0
-,"('#priam', 'Achève, Hector...  Les Grecs débarquent...')",0.0
-,"('#hector', ""J'achève...  Ô vous qui ne sentez pas, qui ne touchez pas, respirez cet encens, touchez ces offrandes.  Puisqu'enfin c'est un général sincère qui vous parle, apprenez que je n'ai pas une tendresse égale, un respect égal pour vous tous.  Tout morts que vous êtes, il y a chez vous la même proportion de braves et de peureux que chez nous qui avons survécu et vous ne me ferez pas confondre, à la faveur d'une cérémonie, les morts que j'admire avec les morts que je n'admire pas.  Mais ce que j'ai à vous dire aujourd'hui, c'est que la guerre me semble la recette la plus sordide et la plus hypocrite pour égaliser les humains et que je n'admets pas plus la mort comme châtiment ou comme expiation au lâche que comme récompense aux vivants.  Aussi qui que vous soyez, vous absents, vous inexistants, vous oubliés, vous sans occupation, sans repos, sans être, je comprends en effet qu'il faille en fermant ces portes excuser près de vous ces déserteurs que sont les survivants, et ressentir comme un privilège et un vol ces deux biens qui s'appellent, de deux noms dont j'espère que la résonance ne vous atteint jamais, la chaleur et le ciel."")",0.0
-,"('#la-petite-polyxene', 'Les portes se ferment, maman !')",0.0
-,"('#hecube', 'Oui, chérie.')",0.0
-,"('#la-petite-polyxene', 'Ce sont les morts qui les poussent.')",0.0
-,"('#hecube', 'Ils aident, un petit peu.')",0.0
-,"('#la-petite-polyxene', 'Ils aident bien, surtout à droite.')",0.0
-,"('#hector', ""C'est fait ?  Elles sont fermées ?"")",0.0
-,"('#le-garde', 'Un coffre-fort...')",0.0
-,"('#hector', 'Nous sommes en paix, père, nous sommes en paix.')",0.0
-,"('#hecube', 'Nous sommes en paix !')",0.0
-,"('#la-petite-polyxene', ""On se sent bien mieux, n'est-ce pas, maman ?"")",0.0
-,"('#hector', 'Vraiment, chérie !')",0.0
-,"('#la-petite-polyxene', 'Moi je me sens bien mieux. La musique des Grecs éclate.')",0.0
-,"('#un-messager', 'Leurs équipages ont mis pied à terre, Priam !')",0.0
-,"('#demokos', ""Quelle musique !  Quelle horreur de musique !  C'est de la musique anti-troyenne au plus haut point !  Allons les recevoir comme il convient."")",0.0
-,"('#hector', ""Recevez-les royalement et qu'ils soient ici sans encombre.  Vous êtes responsables !"")",0.0
-,"('#le-geometre', ""Opposons-leur en tout cas la musique troyenne.  Hector, à défaut d'autre indignation, autorisera peut-être le conflit musical ?"")",0.0
-,"('#la-foule', 'Les Grecs !  Les Grecs !')",0.0
