,corneillep-melite,corneillep-melite-33,Cost,Operation Type
488,"('#cloris', 'Après un tel faux-bond, un change si soudain, À volage, volage, et dédain pour dédain.')","('#cloris', 'Après un tel faux bond, un change si soudain,  À volage, volage, et dédain pour dédain. ')",0.0,Match
489,"('#melite', ""Ma soeur, ce fut pour moi qu'il osa s'en dédire."")","('#melite', ""Ma soeur, ce fut pour moi qu'il osa s'en dédire. "")",0.0,Match
490,"('#cloris', ""Et pour l'amour de vous je n'en ferai que rire."")","('#cloris', ""Et pour l'amour de vous je n'en ferai que rire. "")",0.0,Match
491,"('#melite', ""Et pour l'amour de moi vous lui pardonnerez."")","('#melite', ""Et pour l'amour de moi vous lui pardonnerez. "")",0.0,Match
492,"('#cloris', ""Et pour l'amour de moi vous m'en dispenserez."")","('#cloris', ""Et pour l'amour de moi vous m'en dispenserez. "")",0.0,Match
493,"('#melite', 'Que vous êtes mauvaise ?')","('#melite', 'Que vous êtes mauvaise ? ')",0.0,Match
494,"('#cloris', ""Un peu plus qu'il ne semble."")","('#cloris', ""Un peu plus qu'il vous semble. "")",0.0,Match
495,"('#melite', 'Je vous veux toutefois remettre bien ensemble.')","('#melite', 'Si vous veux-je pourtant remettre bien ensemble. ')",0.0,Match
496,"('#cloris', ""Ne l'entreprenez pas, peut-être qu'après tout Votre dextérité n'en viendrait pas à bout."")","('#cloris', ""Ne l'entreprenez pas, peut-être qu'après tout  Votre dextérité n'en viendrait pas à bout. "")",0.0,Match
497,"('#tircis', ""De grâce, mon souci, laissons cette causeuse, Qu'elle soit à son choix facile, ou rigoureuse, L'excès de mon ardeur ne saurait consentir Que ces frivoles soins te viennent divertir : Tous nos pensers sont dûs, en l'état où nous sommes, À ce noeud qui me rend le plus heureux des hommes, Et ma fidélité, qu'il va récompenser..."")","('#tirsis', ""De grâce mon souci, laissons cette causeuse,  Qu'elle soit à son choix facile, ou rigoureuse,  L'excès de mon ardeur ne saurait consentir  Que ces frivoles soins te viennent divertir :  Tous nos pensers sont dus à ces chastes délices  Dont le ciel se prépare à borner nos supplices,  Le terme en est si proche, il n'attend que la nuit,  Vois qu'en notre faveur déjà le jour s'enfuit,  Que déjà le soleil en cédant à la brune  Dérobe tant qu'il peu sa lumière importune,  Et que pour lui donner mêmes contentements  Thétis court au-devant de ses embrassements. "")",0.0,Match
498,"('#la-nourrice', ""Vous donnera bientôt autre chose à penser. Votre rival vous cherche, et la main à l'épée Vient demander raison de sa place usurpée."")","('#la-nourrice', ""Vois toi-même un rival qui la main à l'épée  Vient quereller sa place à faux titre occupée,  Et ne peut endurer qu'on enlève son bien  Sans l'acheter au pris de son sang, ou du tien. "")",0.0,Match
499,,"('#melite', 'Retirons-nous, mon coeur. ')",1.0,Deletion
500,,"('#tirsis', 'Es-tu lassé de vivre ? ')",1.0,Deletion
501,,"('#cloris', 'Mon frère, arrêtez-vous. ')",1.0,Deletion
502,,"('#tirsis', ""Voici qui t'en délivre,  Parle tu n'as qu'à dire. "")",1.0,Deletion
503,"('#eraste', ""Non, non, vous ne voyez en moi qu'un criminel, À qui l'âpre rigueur d'un remords éternel Rend le jour odieux, et fait naître l'envie De sortir de sa gêne en sortant de la vie. Il vient mettre à vos pieds sa tête à l'abandon ; La mort lui sera douce à l'égal du pardon. Vengez donc vos malheurs ; jugez ce que mérite La main qui sépara Tircis d'avec Mélite, Et de qui l'imposture avec de faux écrits A dérobé Philandre aux voeux de sa Cloris."")","('#eraste', ""Un pauvre criminel  À qui l'âpre rigueur d'un remords éternel  Rend le jour odieux, et fait naître l'envie  De sortir de torture en sortant de la vie,  Vous apporte aujourd'hui sa tête à l'abandon,  Souhaitant le trépas à l'égal du pardon.  Tenez donc, vengez-vous de ce traître adversaire,  Vengez-vous de celui dont la plume faussaire  Désunit d'un seul trait Mélite de Tirsis,  Cloris d'avec Philandre. "")",0.0,Match
504,"('#melite', ""Éclaircis du seul point qui nous tenait en doute, Que serais-tu d'avis de lui répondre ?"")","('#melite', ""À ce compte éclaircis  Du principal sujet qui nous mettait en doute  Qu'es-tu d'avis mon coeur de lui répondre ? "")",0.0,Match
505,"('#tircis', 'Écoute Quatre mots à quartier.')","('#tirsis', 'Écoute  Quatre mots à quartier. ')",0.0,Match
506,"('#eraste', ""Que vous avez de tort De prolonger ma peine en différant ma mort ! De grâce, hâtez-vous d'abréger mon supplice, Ou ma main préviendra votre lente justice."")","('#eraste', ""Que vous avez de tort  De prolonger ma peine en différant ma mort !  Vite, dépêchez-vous d'abréger mon supplice,  Ou ma main préviendra votre lente justice. "")",0.0,Match
507,"('#melite', ""Voyez comme le ciel a de secrets ressorts Pour se faire obéir malgré nos vains efforts. Votre fourbe inventée à dessein de nous nuire Avance nos amours au lieu de les détruire, De son fâcheux succès, dont nous devions périr, Le sort tire un remède afin de nous guérir. Donc pour nous revancher de la faveur reçue, Nous en aimons l'auteur à cause de l'issue, Obligés désormais de ce que tour à tour Nous nous sommes rendu tant de preuves d'amour, Et de ce que l'excès de ma douleur sincère A mis tant de pitié dans le coeur de ma mère, Que, cette occasion prise comme aux cheveux, Tircis n'a rien trouvé de contrainte à ses voeux. Outre qu'en fait d'amour la fraude est légitime, Mais puisque vous voulez la prendre pour un crime, Regardez, acceptant le pardon, ou l'oubli, Par où votre repos sera mieux établi."")","('#melite', ""Voyez comme le ciel a de secrets ressorts  Pour se faire obéir malgré nos vains efforts ;  Votre fourbe inventée à dessein de nous nuire  Avance nos amours au lieu de les détruire,  De son fâcheux succès dont nous devions périr  Le sort tire un remède afin de nous guérir.  Donc pour nous revancher de la faveur reçue  Nous en aimons l'auteur à cause de l'issue,  Obligés désormais de ce que tour à tour  Nous nous sommes rendu tant de preuves d'amour,  Et de ce que l'excès de ma douleur amère  A mis tant de pitié dans le coeur de ma mère  Que cette occasion prise comme aux cheveux  Tirsis n'a rien trouvé de contraire à ses voeux :  Outre qu'en fait d'amour la fraude est légitime,  Mais puisque vous voulez la prendre pour un crime,  Regardez acceptant le pardon ou l'oubli,  Par où votre repos sera mieux établi. "")",0.0,Match
508,"('#eraste', ""Tout confus et honteux de tant de courtoisie, Je veux dorénavant chérir ma jalousie, Et puisque c'est de là que vos félicités..."")","('#eraste', ""Tout confus, et honteux de tant de courtoisie  Je veux dorénavant chérir ma jalousie  Et puisque c'est de là que vos félicités [... ]"")",0.0,Match
509,"('#nourrice', ""Quittez ces compliments, qu'ils n'ont pas mérités, Ils ont tous deux leur compte, et sur cette assurance Ils tiennent le passé dans quelque indifférence, N'osant se hasarder à des ressentiments Qui donneraient du trouble à leurs contentements. Mais Cloris qui s'en tait vous la gardera bonne, Et seule intéressée, à ce que je soupçonne, Saura bien se venger sur vous, à l'avenir, D'un amant échappé qu'elle pensait tenir."")","('#la-nourrice', ""Quittez ces compliments qu'ils n'ont pas mérités  Ils ont tous deux leur compte, et sur cette assurance  Ils tiennent le passé dedans l'indifférence,  N'osant se hasarder à des ressentiments  Qui donneraient du trouble à leurs contentements.  Mais Cloris qui s'en tait vous la gardera bonne,  Et seule intéressée, à ce que je soupçonne,  Saura bien se venger sur vous à l'avenir  D'un amant échappé qu'elle pensait tenir. "")",0.0,Match
510,"('#eraste', ""Si vous pouviez souffrir qu'en votre bonne grâce Celui qui l'en tira pût occuper sa place, Eraste, qu'un pardon purge de son forfait Est prêt de réparer le tort qu'il vous a fait. Mélite répondra de ma persévérance. Je n'ai pu la quitter qu'en perdant l'espérance ; Encore avez-vous vu mon amour irrité Mettre tout en usage en cette extrémité, Et c'est avec raison que ma flamme contrainte De réduire ses feux dans une amitié sainte, Mes amoureux désirs, vers elle superflus Tournent vers la beauté qu'elle chérit le plus."")","('#eraste', ""Si vous pouviez souffrir qu'en votre bonne grâce  Celui qui l'en tira peut entrer en sa place  Éraste qu'un pardon purge de tous forfaits  Est prêt de réparer les torts qu'il vous a faits :  Mélite répondra de sa persévérance,  Il ne l'a pu quitter qu'en perdant l'espérance,  Encor avez-vous vu son amour irrité  Faire d'étranges coups en cette extrémité,  Et c'est avec raison que ma flamme contrainte  De réduire ses feux dans une amitié sainte,  Ses amoureux désirs vers elle superflus Tournent vers la beauté qu'elle chérit le plus."")",0.0,Match
511,"('#tircis', ""Que t'en semble, ma soeur ?"")","('#tirsis', ""Que t'en semble, ma soeur ? "")",0.0,Match
512,"('#cloris', 'Mais, toi-même, mon frère ?')","('#cloris', 'Mais toi-même mon frère ? ')",0.0,Match
513,"('#tircis', 'Tu sais bien que jamais je ne te fus contraire.')","('#tirsis', 'Tu sais bien que jamais je ne te fus contraire. ')",0.0,Match
514,"('#cloris', ""Tu sais qu'en tel sujet ce fut toujours de toi Que mon affection voulut prendre la loi."")","('#cloris', ""Tu sais qu'en tel sujet ce fut toujours de toi  Que mon affection voulut prendre la loi. "")",0.0,Match
515,"('#tircis', ""Encor que dans tes yeux tes sentiments se lisent, Tu veux qu'auparavant les miens les autorisent. Parlons donc pour la forme, oui, ma soeur, j'y consens, Bien sûr que mon avis s'accommode à ton sens. Fassent les puissants Dieux que par cette alliance Il ne reste entre nous aucune défiance, Et que m'aimant en frère, et ma maîtresse en soeur, Nos ans puissent couler avec plus de douceur."")","('#tirsis', ""Bien que dedans tes yeux tes sentiments se lisent  Tu veux qu'auparavant les miens les autorisent,  Excusable pudeur, soit donc, je le consens.  Trop sûr que mon avis s'accommode à ton sens.  Fassent les puissants Dieux que par cette alliance  Il ne reste entre nous aucune défiance  Et que m'aimant en frère, et ma maîtresse en soeur,  Nos ans puissent couler avec plus de douceur.  Il parle à Éraste et lui baille la main de Cloris."")",0.0,Match
516,"('#eraste', ""Heureux dans mon malheur, c'est dont je les supplie, Mais ma félicité ne peut être accomplie, Jusqu'à ce qu'après vous son aveu m'ait permis D'aspirer à ce bien que vous m'avez promis."")","('#eraste', ""Heureux dans mon malheur c'est dont je les supplie,  Mais ma félicité ne peut être accomplie, Jusqu'à ce que ma belle après vous m'ait permis  D'aspirer à ce bien que vous m'avez promis. "")",0.0,Match
517,"('#cloris', ""Aimez-moi seulement, et, pour la récompense On me donnera bien le loisir que j'y pense."")","('#cloris', ""Aimez-moi seulement, et pour la récompense  On me donnera bien le loisir que j'y pense. "")",0.0,Match
518,"('#tircis', ""Oui, sous condition qu'avant la fin du jour Vous vous rendrez sensible à ce naissant amour."")","('#tirsis', ""Oui jusqu'à cette nuit, qu'ensemble ainsi que nous  Vous goûterez d'Hymen les plaisirs les plus doux. "")",0.13,Substitution
519,,"('#cloris', ""Ne le présumez pas, je veux après Philandre  L'éprouver tout du long de peur de me méprendre. "")",1.0,Deletion
520,,"('#la-nourrice', ""Mais de peur qu'il n'en fasse autant que l'autre a fait  Attache-le d'un noeud qui jamais ne défait. "")",1.0,Deletion
521,"('#cloris', ""Vous prodiguez en vain vos faibles artifices, Je n'ai reçu de lui ni devoir, ni services."")","('#cloris', ""Vous prodiguez en vain vos faibles artifices,  Je n'ai reçu de lui, ni devoirs, ni services. "")",0.0,Match
522,"('#melite', ""C'est bien quelque raison, mais ceux qu'il m'a rendus, Il ne les faut pas mettre au rang des pas perdus. Ma soeur, acquitte-moi d'une reconnaissance, Dont un autre destin m'a mise en impuissance, Accorde cette grâce à nos justes désirs."")","('#melite', ""C'est bien quelque raison, mais ceux qu'il m'a rendus  Il ne les faut pas mettre au rang des pas perdus. Ma soeur, acquitte-moi d'une reconnaissance  Dont un destin meilleur m'a mise en impuissance,  Accorde cette grâce à nos justes désirs. "")",0.0,Match
523,"('#tircis', 'Ne nous refuse pas ce comble à nos plaisirs.')","('#la-nourrice', 'Tu ferais mieux de dire à ses propres plaisirs. ')",0.76,Substitution
524,"('#eraste', ""Donnez à leurs souhaits, donnez à leurs prières, Donnez à leurs raisons ces faveurs singulières ; Et pour faire aujourd'hui le bonheur d'un amant, Laissez-les disposer de votre sentiment."")","('#eraste', 'Donnez à leurs souhaits, donnez à leurs prières,  Donnez à leurs raisons ces faveurs singulières,  Et dans un point où gît tout mon contentement  Comme partout ailleurs suivez leur jugement. ')",0.0,Match
525,"('#cloris', ""En vain en ta faveur chacun me sollicite, J'en croirai seulement la mère de Mélite, Son avis m'ôtera la peur du repentir, Et ton mérite alors m'y fera consentir."")","('#cloris', ""En vain en ta faveur chacun me sollicite,  J'en croirai seulement la mère de Mélite, Ayant eu son avis sans craindre un repentir  Ton mérite et sa foi m'y feront consentir. "")",0.0,Match
526,"('#tircis', ""Entrons donc ; et tandis que nous irons le prendre, Nourrice, va t'offrir pour maîtresse à Philandre."")","('#tirsis', ""Entrons donc et tandis que nous irons le prendre,  Nourrice, va t'offrir pour nourrice à Philandre. "")",0.0,Match
527,"('#la-nourrice', ""Là, là, n'en riez point ; autrefois en mon temps D'aussi beaux fils que vous étaient assez contents, Et croyaient de leur peine avoir trop de salaire Quand je quittais un peu mon dédain ordinaire. À leur compte, mes yeux étaient de vrais soleils Qui répandaient partout des rayons nonpareils, Je n'avais rien en moi qui ne fût un miracle, Un seul mot de ma part leur était un oracle. Mais je parle à moi seule ; amoureux, qu'est ceci ? Vous êtes bien hâtés de me quitter ainsi ? Allez, quelle que soit l'ardeur qui vous emporte, On ne se moque point des femmes de ma sorte, Et je ferai bien voir à vos feux empressés Que vous n'en êtes pas encor où vous pensez. Tous rentrent, et elle demeure seule."")","('#la-nourrice', ""Là, là, n'en riez point ; autrefois en mon temps  D'aussi beaux fils que vous étaient assez contents,  Et croyaient de leur peine avoir trop de salaire  Quand je quittais un peu mon dédain ordinaire.  À leur compte mes yeux étaient de vrais soleils  Qui répandaient partout des rayons nonpareils,  Je n'avais rien en moi qui ne fût un miracle,  Un seul mot de ma part leur était un oracle,  Mais je parle à moi seule, amoureux, qu'est ceci ?  Vous êtes bien pressés de me laisser ainsi.  Allez, je vais vous faire à ce soir telle niche  Qu'au lieu de labourer, vous lairrez tout en friche. "")",0.0,Match
